t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,1740.95,-2421.758,6404.588,4.162,6.131,1.269,0.0,SENSING
0.0,1740.95,-2421.758,6404.588,4.162,6.131,1.269,0.0,MANEUVERING
7.887,1773.685,-2373.349,6414.363,4.146,6.153,1.212,-7.887,MANEUVERING
7.887,1773.685,-2373.349,6414.363,4.146,6.153,1.212,-7.887,SENSING
7.887,1773.685,-2373.349,6414.363,4.146,6.153,1.212,-7.887,MANEUVERING
9.052,1778.51,-2366.183,6415.769,4.144,6.156,1.203,-9.052,MANEUVERING
9.052,1778.51,-2366.183,6415.769,4.144,6.156,1.203,-9.052,SENSING
9.052,1778.51,-2366.183,6415.769,4.144,6.156,1.203,-9.052,MANEUVERING
11.292,1787.782,-2352.394,6418.446,4.139,6.162,1.187,-11.292,MANEUVERING
11.292,1787.782,-2352.394,6418.446,4.139,6.162,1.187,-11.292,SENSING
11.292,1787.782,-2352.394,6418.446,4.139,6.162,1.187,-11.292,MANEUVERING
20.0,1823.718,-2298.677,6428.5,4.122,6.185,1.124,-20.0,MANEUVERING
20.0,1823.718,-2298.677,6428.5,4.122,6.185,1.124,-20.0,SENSING
20.0,1823.718,-2298.677,6428.5,4.122,6.185,1.124,-20.0,MANEUVERING
20.908,1827.455,-2293.066,6429.517,4.12,6.187,1.117,-20.908,MANEUVERING
20.908,1827.455,-2293.066,6429.517,4.12,6.187,1.117,-20.908,SENSING
20.908,1827.455,-2293.066,6429.517,4.12,6.187,1.117,-20.908,MANEUVERING
21.259,1828.9,-2290.895,6429.908,4.119,6.188,1.115,-21.259,MANEUVERING
21.259,1828.9,-2290.895,6429.908,4.119,6.188,1.115,-21.259,SENSING
21.259,1828.9,-2290.895,6429.908,4.119,6.188,1.115,-21.259,MANEUVERING
30.0,1864.796,-2236.745,6439.369,4.101,6.21,1.051,-30.0,MANEUVERING
30.0,1864.796,-2236.745,6439.369,4.101,6.21,1.051,-30.0,SENSING
30.0,1864.796,-2236.745,6439.369,4.101,6.21,1.051,-30.0,MANEUVERING
31.383,1870.463,-2228.157,6440.816,4.098,6.214,1.041,-31.383,MANEUVERING
31.383,1870.463,-2228.157,6440.816,4.098,6.214,1.041,-31.383,SENSING
31.383,1870.463,-2228.157,6440.816,4.098,6.214,1.041,-31.383,MANEUVERING
32.571,1875.322,-2220.784,6442.046,4.095,6.217,1.032,-32.571,MANEUVERING
32.571,1875.322,-2220.784,6442.046,4.095,6.217,1.032,-32.571,SENSING
32.571,1875.322,-2220.784,6442.046,4.095,6.217,1.032,-32.571,MANEUVERING
40.436,1907.442,-2171.845,6449.937,4.079,6.236,0.975,-40.436,MANEUVERING
40.436,1907.442,-2171.845,6449.937,4.079,6.236,0.975,-40.436,SENSING
40.436,1907.442,-2171.845,6449.937,4.079,6.236,0.975,-40.436,MANEUVERING
40.609,1908.147,-2170.766,6450.106,4.078,6.236,0.974,-40.609,MANEUVERING
