Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,-4217.820686514381,-3777.4810596097273,-4155.722002723112,-0.44122948218062286,-5.31547390167936,5.361027141004563
1,-4222.009129066239,-3830.36734684489,-4101.901365225781,-0.39272863480545017,-5.271725860314306,5.40850925909943
2,-4225.712817987215,-3882.8132827104027,-4047.609204117786,-0.3441722872419617,-5.227363393856297,5.455379248565037
3,-4228.931224532552,-3934.812753532419,-3992.851666401724,-0.29556612535492244,-5.182391475575017,5.501631345737706
4,-4231.663876807999,-3986.35969574226,-3937.634956330613,-0.24691584572001757,-5.136815157745213,5.547259858535237
5,-4233.9103598733955,-4037.448096662852,-3881.9653346881996,-0.1982271548739294,-5.090639571086463,5.592259167331667
6,-4235.670315838775,-4088.0719952896866,-3825.8491180603446,-0.14950576856057252,-5.043869924188815,5.636623725823234
7,-4236.943443952872,-4138.225483065872,-3769.292678097907,-0.10075741097395641,-4.996511502924712,5.680348061884941
8,-4237.7295006840895,-4187.9027046512765,-3712.3024407710923,-0.05198781399770169,-4.948569669847124,5.72342677841765
9,-4238.028299793836,-4237.097858685537,-3654.8848856154113,-0.0032027164412782305,-4.900049863573902,5.765854554185555
10,-4237.839712402217,-4285.805198544908,-3597.0465449692606,0.045592136726746,-4.850957598158541,5.807626144643694
11,-4237.163667046069,-4334.019033092741,-3538.794003203305,0.09439099514846072,-4.8012984624472885,5.848736382755412
12,-4236.00014972925,-4381.7337274234305,-3480.1338959417617,0.14318810384909852,-4.751078119422813,5.889180179799467
13,-4234.349203965253,-4428.943703599754,-3421.0729092756615,0.19197770401214442,-4.700302305534411,5.928952526166636
14,-4232.210930812031,-4475.643441383439,-3361.617778968232,0.24075403375692672,-4.648976830014919,5.968048492145558
15,-4229.585488899035,-4521.827478958926,-3301.775289652315,0.28951132891863773,-4.5971075741842595,6.00646322869775
16,-4226.473094446476,-4567.49041364994,-3241.55227402037,0.33824382383038065,-4.544700490739984,6.044191968221364
17,-4222.874021276744,-4612.626902629051,-3180.9556120066604,0.38694575210736715,-4.491761603034632,6.081230025303724
18,-4218.788600817991,-4657.23166361985,-3119.992229962117,0.43561134743294083,-4.438297004340181,6.117572797462289
