plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,eb2067ca,2,2710.0,0.108
0,0,eb2067cc,2,2720.0,0.108
0,0,eb2067c6,2,2760.0,0.108
0,0,eb2067d5,2,8380.0,0.1
0,0,eb2067d4,2,9260.0,0.099
0,0,eb2067d8,2,19110.0,0.087
0,0,eb2067c9,2,24070.0,0.08
0,0,eb2067db,2,24150.0,0.08
0,0,eb2067d6,2,24350.0,0.08
0,0,eb2067ce,2,25020.0,0.079
0,0,eb2067cb,2,25120.0,0.079
0,0,eb2067cd,2,30450.0,0.072
0,0,eb2067cf,2,37300.0,0.063
0,0,eb2067d1,2,37330.0,0.063
1,0,eb2067ca,2,2710.0,0.108
1,0,eb2067cc,2,2720.0,0.108
1,0,eb2067c6,2,2760.0,0.108
1,0,eb2067d4,2,9260.0,0.099
1,0,eb2067d8,2,19110.0,0.087
1,0,eb2067c9,2,24070.0,0.08
1,0,eb2067db,2,24150.0,0.08
1,0,eb2067d6,2,24350.0,0.08
1,0,eb2067ce,2,25020.0,0.079
1,0,eb2067cb,2,25120.0,0.079
1,0,eb2067cd,2,30450.0,0.072
