Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,-2967.778923781164,296.82851851732426,-6404.587731128808,3.2289903541292917,6.669810607357921,-1.2686680289701058
1,-2935.340735439197,363.45827637848157,-6416.906207783225,3.262293511613625,6.66609908561511,-1.19625478842953
2,-2902.5719405576297,430.04736231419406,-6428.50035657489,3.295218054622396,6.661636759603144,-1.1237292913818042
3,-2869.476340573794,496.5882787394498,-6439.369097000929,3.327760494976294,6.656424603652587,-1.0510998346582177
4,-2836.0577715070176,563.0735382109568,-6449.511431492577,3.359917392707267,6.650463676845776,-0.978374716600789
5,-2802.3201034753683,629.4956642723959,-6458.926445425353,3.391685356344203,6.643755122681188,-0.9055622360777807
6,-2768.2672402095945,695.8471922962535,-6467.61330711942,3.4230610431909474,6.636300168728571,-0.8326706915040046
7,-2733.903118564342,762.1206703221138,-6475.571267830137,3.4540411595967315,6.6281001262749415,-0.759708379865848
8,-2699.2317080266876,828.3086598914672,-6482.799661728949,3.484622461218996,6.619156389961596,-0.686683595751256
9,-2664.2570102221184,894.4037368787288,-6489.297905874555,3.5148017532786255,6.609470437412272,-0.6136046303847781
10,-2628.983058417956,960.3984923186473,-6495.065500174499,3.5445758908077045,6.599043828852605,-0.5404797706676463
11,-2593.4139170243907,1026.2855332297393,-6500.102027337155,3.5739417788896852,6.587878206721016,-0.46731729822325785
12,-2557.5536810931517,1092.0574834338279,-6504.407152814229,3.602896372892109,6.575975295271161,-0.3941254884479064
13,-2521.4064758138584,1157.706984371642,-6507.980624733784,3.6314366786918764,6.563336900166101,-0.32091260956702927
14,-2484.9764560082135,1223.2266959141996,-6510.822273823861,3.659559752893073,6.549964908064314,-0.24768692169699338
15,-2448.267805622006,1288.6092971701378,-6512.932013326763,3.6872627030374394,6.535861286197702,-0.17445667591254435
16,-2411.2847372150945,1353.8474872886975,-6514.3098389040315,3.7145426878074566,6.521028081941712,-0.10123011331999977
17,-2374.0314914493865,1418.933986258413,-6514.955828532189,3.7413969172221297,6.5054674223777615,-0.028015464136328928
18,-2336.5123365748973,1483.861535701392,-6514.870142389331,3.7678226528254983,6.489181513848022,0.04517905322590258
19,-2298.73156791397,1548.6228996631087,-6514.053022732562,3.7938172078678902,6.472172641502802,0.11834523306750892
20,-2260.693507343727,1613.2108653976334,-6512.504793766419,3.819377947479994,6.454443168840579,0.19147488330558723
21,-2222.402502776808,1677.61824414825,-6510.225861502272,3.844502288839759,6.435995537240891,0.26455982637024394
