GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,GP index,lat [deg],lon [deg]
221,2894,16.73,-99.653
221,4033,17.003,-100.244
222,610,18.272,-101.892
222,2894,16.73,-99.653
222,4033,17.003,-100.244
223,610,18.272,-101.892
223,2894,16.73,-99.653
223,4033,17.003,-100.244
224,610,18.272,-101.892
224,2175,19.623,-101.648
224,2894,16.73,-99.653
224,4033,17.003,-100.244
225,164,20.314,-102.794
225,610,18.272,-101.892
225,856,19.99,-101.073
225,2175,19.623,-101.648
225,2681,19.957,-100.973
225,2894,16.73,-99.653
225,4033,17.003,-100.244
226,164,20.314,-102.794
226,610,18.272,-101.892
226,856,19.99,-101.073
226,2175,19.623,-101.648
226,2681,19.957,-100.973
226,2894,16.73,-99.653
226,3655,20.272,-101.09
226,3960,20.052,-100.667
226,4033,17.003,-100.244
226,4866,20.004,-100.229
227,164,20.314,-102.794
227,610,18.272,-101.892
227,856,19.99,-101.073
227,2175,19.623,-101.648
227,2681,19.957,-100.973
227,2894,16.73,-99.653
227,3655,20.272,-101.09
227,3960,20.052,-100.667
227,4033,17.003,-100.244
227,4866,20.004,-100.229
228,164,20.314,-102.794
228,610,18.272,-101.892
228,856,19.99,-101.073
228,2175,19.623,-101.648
228,2681,19.957,-100.973
228,2894,16.73,-99.653
228,3655,20.272,-101.09
228,3960,20.052,-100.667
228,4033,17.003,-100.244
228,4866,20.004,-100.229
229,164,20.314,-102.794
229,610,18.272,-101.892
229,856,19.99,-101.073
229,2175,19.623,-101.648
229,2681,19.957,-100.973
229,2894,16.73,-99.653
229,3655,20.272,-101.09
229,3960,20.052,-100.667
229,4033,17.003,-100.244
229,4866,20.004,-100.229
230,164,20.314,-102.794
230,610,18.272,-101.892
230,856,19.99,-101.073
230,2175,19.623,-101.648
230,2601,22.211,-98.04
230,2681,19.957,-100.973
230,2894,16.73,-99.653
230,3655,20.272,-101.09
230,3960,20.052,-100.667
230,4033,17.003,-100.244
230,4161,21.734,-98.153
230,4866,20.004,-100.229
231,164,20.314,-102.794
231,610,18.272,-101.892
231,856,19.99,-101.073
231,1921,22.192,-97.851
231,2175,19.623,-101.648
231,2485,22.615,-98.691
231,2601,22.211,-98.04
231,2681,19.957,-100.973
231,2894,16.73,-99.653
231,2902,22.396,-98.125
231,3042,22.365,-98.027
231,3655,20.272,-101.09
231,3960,20.052,-100.667
231,4033,17.003,-100.244
231,4161,21.734,-98.153
231,4396,22.234,-97.908
231,4866,20.004,-100.229
232,164,20.314,-102.794
232,610,18.272,-101.892
232,856,19.99,-101.073
232,1921,22.192,-97.851
232,2175,19.623,-101.648
