GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,GP index,lat [deg],lon [deg]
196,3789,-34.931,116.411
197,3789,-34.931,116.411
197,4312,-34.502,116.645
198,3789,-34.931,116.411
198,4312,-34.502,116.645
199,3768,-33.325,117.587
199,3789,-34.931,116.411
199,4312,-34.502,116.645
200,2538,-33.27,118.378
200,2890,-33.169,118.365
200,3768,-33.325,117.587
200,3789,-34.931,116.411
200,4312,-34.502,116.645
201,2538,-33.27,118.378
201,2890,-33.169,118.365
201,3768,-33.325,117.587
201,3789,-34.931,116.411
201,4312,-34.502,116.645
202,2538,-33.27,118.378
202,2890,-33.169,118.365
202,3768,-33.325,117.587
202,3789,-34.931,116.411
202,4312,-34.502,116.645
203,1503,-29.731,115.823
203,2538,-33.27,118.378
203,2890,-33.169,118.365
203,3768,-33.325,117.587
203,3789,-34.931,116.411
203,3807,-30.949,118.916
203,4312,-34.502,116.645
204,1503,-29.731,115.823
204,2538,-33.27,118.378
204,2712,-30.82,119.012
204,2890,-33.169,118.365
204,3630,-30.861,119.448
204,3765,-30.938,119.657
204,3768,-33.325,117.587
204,3789,-34.931,116.411
204,3807,-30.949,118.916
204,4312,-34.502,116.645
205,1503,-29.731,115.823
205,2538,-33.27,118.378
205,2712,-30.82,119.012
205,2890,-33.169,118.365
205,3630,-30.861,119.448
205,3765,-30.938,119.657
205,3768,-33.325,117.587
205,3789,-34.931,116.411
205,3807,-30.949,118.916
205,4283,-29.193,117.223
205,4312,-34.502,116.645
206,1503,-29.731,115.823
206,1765,-29.956,121.202
206,2538,-33.27,118.378
206,2712,-30.82,119.012
206,2890,-33.169,118.365
206,3630,-30.861,119.448
206,3765,-30.938,119.657
206,3768,-33.325,117.587
206,3789,-34.931,116.411
206,3807,-30.949,118.916
206,4283,-29.193,117.223
206,4312,-34.502,116.645
207,1170,-29.519,121.135
207,1503,-29.731,115.823
207,1765,-29.956,121.202
207,1956,-29.461,120.696
207,2538,-33.27,118.378
207,2712,-30.82,119.012
207,2890,-33.169,118.365
207,3304,-28.915,119.96
207,3630,-30.861,119.448
207,3765,-30.938,119.657
207,3768,-33.325,117.587
207,3789,-34.931,116.411
207,3807,-30.949,118.916
207,4283,-29.193,117.223
207,4312,-34.502,116.645
208,1170,-29.519,121.135
208,1503,-29.731,115.823
208,1595,-28.814,121.001
208,1765,-29.956,121.202
208,1956,-29.461,120.696
208,2538,-33.27,118.378
208,2712,-30.82,119.012
208,2890,-33.169,118.365
208,3304,-28.915,119.96
208,3630,-30.861,119.448
208,3765,-30.938,119.657
208,3768,-33.325,117.587
208,3789,-34.931,116.411
208,3807,-30.949,118.916
208,4283,-29.193,117.223
208,4312,-34.502,116.645
209,1170,-29.519,121.135
209,1503,-29.731,115.823
209,1595,-28.814,121.001
209,1765,-29.956,121.202
209,1956,-29.461,120.696
209,2538,-33.27,118.378
209,2644,-28.21,121.91
209,2712,-30.82,119.012
209,2890,-33.169,118.365
209,3304,-28.915,119.96
209,3630,-30.861,119.448
209,3765,-30.938,119.657
209,3768,-33.325,117.587
209,3807,-30.949,118.916
209,4283,-29.193,117.223
209,4312,-34.502,116.645
210,1170,-29.519,121.135
210,1503,-29.731,115.823
210,1595,-28.814,121.001
210,1765,-29.956,121.202
210,1956,-29.461,120.696
210,2238,-27.758,121.309
210,2493,-28.069,121.719
210,2538,-33.27,118.378
210,2644,-28.21,121.91
210,2712,-30.82,119.012
210,2890,-33.169,118.365
210,3304,-28.915,119.96
210,3449,-27.777,121.577
210,3630,-30.861,119.448
210,3765,-30.938,119.657
210,3768,-33.325,117.587
210,3807,-30.949,118.916
210,4283,-29.193,117.223
211,1170,-29.519,121.135
211,1503,-29.731,115.823
211,1595,-28.814,121.001
211,1956,-29.461,120.696
211,2238,-27.758,121.309
211,2493,-28.069,121.719
211,2538,-33.27,118.378
211,2644,-28.21,121.91
211,2712,-30.82,119.012
211,2890,-33.169,118.365
211,3304,-28.915,119.96
211,3449,-27.777,121.577
211,3630,-30.861,119.448
211,3765,-30.938,119.657
211,3768,-33.325,117.587
211,3807,-30.949,118.916
