t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,0.0,2765.318,6514.682,-7.505,0.029,0.069,0.0,SENSING
0.0,0.0,2765.318,6514.682,-7.505,0.029,0.069,0.0,LISTENING
500.0,-3578.019,2402.911,5658.601,-6.486,-1.444,-3.406,0.0,SENSING
500.0,-3578.019,2402.911,5658.601,-6.486,-1.444,-3.406,0.0,LISTENING
629.196,-4379.895,2195.176,5167.964,-5.917,-1.773,-4.181,0.0,SENSING
629.196,-4379.895,2195.176,5167.964,-5.917,-1.773,-4.181,0.0,LISTENING
630.0,-4384.648,2193.753,5164.602,-5.913,-1.774,-4.185,0.0,SENSING
630.0,-4384.648,2193.753,5164.602,-5.913,-1.774,-4.185,0.0,LISTENING
639.767,-4442.131,2176.34,5123.476,-5.866,-1.798,-4.241,0.0,SENSING
639.767,-4442.131,2176.34,5123.476,-5.866,-1.798,-4.241,0.0,LISTENING
640.0,-4443.497,2175.921,5122.489,-5.865,-1.799,-4.242,0.0,SENSING
640.0,-4443.497,2175.921,5122.489,-5.865,-1.799,-4.242,0.0,LISTENING
649.531,-4499.131,2158.703,5081.824,-5.818,-1.821,-4.296,0.0,SENSING
649.531,-4499.131,2158.703,5081.824,-5.818,-1.821,-4.296,0.0,LISTENING
649.548,-4499.23,2158.672,5081.751,-5.818,-1.821,-4.296,0.0,SENSING
649.548,-4499.23,2158.672,5081.751,-5.818,-1.821,-4.296,0.0,LISTENING
650.0,-4501.857,2157.85,5079.81,-5.815,-1.822,-4.298,0.0,SENSING
650.0,-4501.857,2157.85,5079.81,-5.815,-1.822,-4.298,0.0,LISTENING
659.045,-4554.216,2141.301,5040.725,-5.77,-1.844,-4.349,0.0,SENSING
659.045,-4554.216,2141.301,5040.725,-5.77,-1.844,-4.349,0.0,LISTENING
660.0,-4559.72,2139.542,5036.572,-5.765,-1.846,-4.354,0.0,SENSING
660.0,-4559.72,2139.542,5036.572,-5.765,-1.846,-4.354,0.0,LISTENING
678.694,-4666.539,2104.688,4954.258,-5.67,-1.89,-4.457,0.0,SENSING
678.694,-4666.539,2104.688,4954.258,-5.67,-1.89,-4.457,0.0,LISTENING
680.0,-4673.935,2102.223,4948.435,-5.664,-1.893,-4.464,0.0,SENSING
680.0,-4673.935,2102.223,4948.435,-5.664,-1.893,-4.464,0.0,LISTENING
1000.0,-6190.937,1392.061,3271.521,-3.737,-2.512,-5.922,0.0,SENSING
1000.0,-6190.937,1392.061,3271.521,-3.737,-2.512,-5.922,0.0,LISTENING
1019.234,-6261.513,1343.562,3157.018,-3.606,-2.541,-5.99,0.0,SENSING
1019.234,-6261.513,1343.562,3157.018,-3.606,-2.541,-5.99,0.0,LISTENING
1020.0,-6264.271,1341.619,3152.431,-3.601,-2.542,-5.993,0.0,SENSING
1020.0,-6264.271,1341.619,3152.431,-3.601,-2.542,-5.993,0.0,LISTENING
1029.658,-6298.705,1317.049,3094.425,-3.535,-2.556,-6.026,0.0,SENSING
1029.658,-6298.705,1317.049,3094.425,-3.535,-2.556,-6.026,0.0,LISTENING
1030.0,-6299.913,1316.177,3092.365,-3.532,-2.556,-6.027,0.0,SENSING
1030.0,-6299.913,1316.177,3092.365,-3.532,-2.556,-6.027,0.0,LISTENING
1089.503,-6497.623,1161.916,2728.19,-3.116,-2.637,-6.216,0.0,SENSING
1089.503,-6497.623,1161.916,2728.19,-3.116,-2.637,-6.216,0.0,LISTENING
1090.0,-6499.169,1160.608,2725.102,-3.112,-2.637,-6.218,0.0,SENSING
1090.0,-6499.169,1160.608,2725.102,-3.112,-2.637,-6.218,0.0,LISTENING
1169.452,-6723.591,947.702,2222.525,-2.538,-2.729,-6.433,0.0,SENSING
1169.452,-6723.591,947.702,2222.525,-2.538,-2.729,-6.433,0.0,LISTENING
1170.0,-6724.98,946.209,2219.001,-2.534,-2.729,-6.434,0.0,SENSING
1170.0,-6724.98,946.209,2219.001,-2.534,-2.729,-6.434,0.0,LISTENING
1179.702,-6749.2,919.73,2156.498,-2.463,-2.739,-6.457,0.0,SENSING
1179.702,-6749.2,919.73,2156.498,-2.463,-2.739,-6.457,0.0,LISTENING
1180.0,-6749.933,918.915,2154.575,-2.46,-2.74,-6.458,0.0,SENSING
1180.0,-6749.933,918.915,2154.575,-2.46,-2.74,-6.458,0.0,LISTENING
1189.928,-6773.978,891.718,2090.38,-2.387,-2.749,-6.481,0.0,SENSING
1189.928,-6773.978,891.718,2090.38,-2.387,-2.749,-6.481,0.0,LISTENING
1190.0,-6774.15,891.52,2089.914,-2.386,-2.749,-6.481,0.0,SENSING
1190.0,-6774.15,891.52,2089.914,-2.386,-2.749,-6.481,0.0,LISTENING
1190.0,-6774.15,891.52,2089.914,-2.386,-2.749,-6.481,0.0,SENSING
1190.0,-6774.15,891.52,2089.914,-2.386,-2.749,-6.481,0.0,MESSAGING
1190.0,-6774.15,891.52,2089.914,-2.386,-2.749,-6.481,0.0,SENSING
1190.0,-6774.15,891.52,2089.914,-2.386,-2.749,-6.481,0.0,LISTENING
1190.0,-6774.15,891.52,2089.914,-2.386,-2.749,-6.481,0.0,SENSING
1190.0,-6774.15,891.52,2089.914,-2.386,-2.749,-6.481,0.0,LISTENING
1198.692,-6794.598,867.631,2033.525,-2.322,-2.758,-6.501,0.0,SENSING
1198.692,-6794.598,867.631,2033.525,-2.322,-2.758,-6.501,0.0,LISTENING
