plan_index,t_plan,instrument,t_img
0,0.0,visual,280.0
0,0.0,visual,300.0
0,0.0,visual,320.0
0,0.0,visual,330.0
0,0.0,visual,340.0
0,0.0,visual,500.0
1,100.0,visual,280.0
1,100.0,visual,300.0
1,100.0,visual,320.0
1,100.0,visual,330.0
1,100.0,visual,340.0
1,100.0,visual,500.0
1,100.0,visual,510.0
1,100.0,visual,520.0
1,100.0,visual,560.0
1,100.0,visual,580.0
1,100.0,visual,590.0
2,200.0,visual,280.0
2,200.0,visual,300.0
2,200.0,visual,320.0
2,200.0,visual,330.0
2,200.0,visual,340.0
2,200.0,visual,500.0
2,200.0,visual,510.0
2,200.0,visual,520.0
2,200.0,visual,560.0
2,200.0,visual,580.0
2,200.0,visual,590.0
2,200.0,visual,610.0
2,200.0,visual,630.0
2,200.0,visual,640.0
2,200.0,visual,650.0
2,200.0,visual,680.0
3,300.0,visual,300.0
3,300.0,visual,320.0
3,300.0,visual,330.0
3,300.0,visual,340.0
3,300.0,visual,500.0
3,300.0,visual,510.0
3,300.0,visual,520.0
3,300.0,visual,560.0
3,300.0,visual,580.0
3,300.0,visual,590.0
3,300.0,visual,610.0
3,300.0,visual,630.0
3,300.0,visual,640.0
3,300.0,visual,650.0
3,300.0,visual,680.0
3,300.0,visual,710.0
3,300.0,visual,750.0
3,300.0,visual,760.0
3,300.0,visual,780.0
3,300.0,visual,800.0
4,400.0,visual,500.0
4,400.0,visual,510.0
4,400.0,visual,520.0
4,400.0,visual,560.0
4,400.0,visual,580.0
4,400.0,visual,590.0
4,400.0,visual,610.0
4,400.0,visual,630.0
4,400.0,visual,640.0
4,400.0,visual,650.0
4,400.0,visual,680.0
4,400.0,visual,710.0
4,400.0,visual,750.0
4,400.0,visual,760.0
4,400.0,visual,780.0
4,400.0,visual,800.0
4,400.0,visual,810.0
4,400.0,visual,820.0
4,400.0,visual,830.0
4,400.0,visual,840.0
4,400.0,visual,850.0
4,400.0,visual,860.0
4,400.0,visual,870.0
4,400.0,visual,880.0
4,400.0,visual,890.0
4,400.0,visual,900.0
5,500.0,visual,500.0
5,500.0,visual,510.0
5,500.0,visual,520.0
5,500.0,visual,560.0
5,500.0,visual,580.0
5,500.0,visual,590.0
5,500.0,visual,610.0
5,500.0,visual,630.0
5,500.0,visual,640.0
5,500.0,visual,650.0
5,500.0,visual,680.0
5,500.0,visual,710.0
5,500.0,visual,750.0
5,500.0,visual,760.0
5,500.0,visual,780.0
5,500.0,visual,800.0
5,500.0,visual,810.0
5,500.0,visual,820.0
5,500.0,visual,830.0
5,500.0,visual,840.0
5,500.0,visual,850.0
5,500.0,visual,860.0
5,500.0,visual,870.0
5,500.0,visual,880.0
5,500.0,visual,890.0
5,500.0,visual,900.0
5,500.0,visual,910.0
5,500.0,visual,920.0
5,500.0,visual,930.0
5,500.0,visual,940.0
5,500.0,visual,950.0
5,500.0,visual,970.0
5,500.0,visual,980.0
5,500.0,visual,990.0
5,500.0,visual,1000.0
6,600.0,visual,630.0
6,600.0,visual,640.0
6,600.0,visual,650.0
6,600.0,visual,680.0
6,600.0,visual,710.0
6,600.0,visual,750.0
6,600.0,visual,760.0
6,600.0,visual,780.0
6,600.0,visual,800.0
6,600.0,visual,810.0
6,600.0,visual,820.0
6,600.0,visual,830.0
6,600.0,visual,840.0
6,600.0,visual,850.0
6,600.0,visual,860.0
6,600.0,visual,870.0
6,600.0,visual,880.0
6,600.0,visual,890.0
6,600.0,visual,900.0
6,600.0,visual,910.0
6,600.0,visual,920.0
6,600.0,visual,930.0
6,600.0,visual,940.0
6,600.0,visual,950.0
6,600.0,visual,970.0
6,600.0,visual,980.0
6,600.0,visual,990.0
6,600.0,visual,1000.0
6,600.0,visual,1020.0
6,600.0,visual,1030.0
6,600.0,visual,1040.0
6,600.0,visual,1050.0
6,600.0,visual,1060.0
6,600.0,visual,1070.0
7,700.0,visual,750.0
7,700.0,visual,760.0
7,700.0,visual,780.0
7,700.0,visual,800.0
7,700.0,visual,810.0
7,700.0,visual,820.0
7,700.0,visual,830.0
7,700.0,visual,840.0
7,700.0,visual,850.0
7,700.0,visual,860.0
7,700.0,visual,870.0
7,700.0,visual,880.0
7,700.0,visual,890.0
7,700.0,visual,900.0
7,700.0,visual,910.0
7,700.0,visual,920.0
7,700.0,visual,930.0
7,700.0,visual,940.0
7,700.0,visual,950.0
7,700.0,visual,970.0
7,700.0,visual,980.0
7,700.0,visual,990.0
7,700.0,visual,1000.0
7,700.0,visual,1020.0
7,700.0,visual,1030.0
7,700.0,visual,1040.0
7,700.0,visual,1050.0
7,700.0,visual,1060.0
7,700.0,visual,1070.0
8,800.0,visual,800.0
8,800.0,visual,810.0
8,800.0,visual,820.0
8,800.0,visual,830.0
8,800.0,visual,840.0
8,800.0,visual,850.0
8,800.0,visual,860.0
8,800.0,visual,870.0
8,800.0,visual,880.0
8,800.0,visual,890.0
8,800.0,visual,900.0
8,800.0,visual,910.0
8,800.0,visual,920.0
8,800.0,visual,930.0
8,800.0,visual,940.0
8,800.0,visual,950.0
8,800.0,visual,970.0
8,800.0,visual,980.0
8,800.0,visual,990.0
8,800.0,visual,1000.0
8,800.0,visual,1020.0
8,800.0,visual,1030.0
8,800.0,visual,1040.0
8,800.0,visual,1050.0
8,800.0,visual,1060.0
8,800.0,visual,1070.0
8,800.0,visual,1210.0
8,800.0,visual,1240.0
9,860.0,visual,870.0
9,860.0,visual,880.0
9,860.0,visual,890.0
9,860.0,visual,900.0
9,860.0,visual,910.0
9,860.0,visual,920.0
9,860.0,visual,930.0
9,860.0,visual,940.0
9,860.0,visual,950.0
9,860.0,visual,970.0
9,860.0,visual,980.0
9,860.0,visual,990.0
9,860.0,visual,1000.0
9,860.0,visual,1020.0
9,860.0,visual,1030.0
9,860.0,visual,1040.0
9,860.0,visual,1050.0
9,860.0,visual,1060.0
9,860.0,visual,1070.0
9,860.0,visual,1210.0
9,860.0,visual,1240.0
10,860.0,visual,870.0
10,860.0,visual,880.0
10,860.0,visual,890.0
10,860.0,visual,900.0
10,860.0,visual,910.0
10,860.0,visual,920.0
10,860.0,visual,930.0
10,860.0,visual,940.0
10,860.0,visual,950.0
10,860.0,visual,970.0
10,860.0,visual,980.0
10,860.0,visual,990.0
10,860.0,visual,1000.0
10,860.0,visual,1020.0
10,860.0,visual,1030.0
10,860.0,visual,1040.0
10,860.0,visual,1050.0
10,860.0,visual,1060.0
10,860.0,visual,1070.0
10,860.0,visual,1210.0
10,860.0,visual,1240.0
11,900.0,visual,900.0
11,900.0,visual,910.0
11,900.0,visual,920.0
11,900.0,visual,930.0
11,900.0,visual,940.0
11,900.0,visual,950.0
11,900.0,visual,970.0
11,900.0,visual,980.0
11,900.0,visual,990.0
11,900.0,visual,1000.0
11,900.0,visual,1020.0
11,900.0,visual,1030.0
11,900.0,visual,1040.0
11,900.0,visual,1050.0
11,900.0,visual,1060.0
11,900.0,visual,1070.0
11,900.0,visual,1210.0
11,900.0,visual,1240.0
12,1000.0,visual,1000.0
12,1000.0,visual,1020.0
12,1000.0,visual,1030.0
12,1000.0,visual,1040.0
12,1000.0,visual,1050.0
12,1000.0,visual,1060.0
12,1000.0,visual,1070.0
12,1000.0,visual,1210.0
12,1000.0,visual,1240.0
12,1000.0,visual,1430.0
12,1000.0,visual,1440.0
12,1000.0,visual,1460.0
12,1000.0,visual,1480.0
13,1100.0,visual,1210.0
13,1100.0,visual,1240.0
13,1100.0,visual,1430.0
13,1100.0,visual,1440.0
13,1100.0,visual,1460.0
13,1100.0,visual,1480.0
14,1200.0,visual,1220.0
14,1200.0,visual,1240.0
14,1200.0,visual,1430.0
14,1200.0,visual,1440.0
14,1200.0,visual,1460.0
14,1200.0,visual,1480.0
14,1200.0,visual,1640.0
14,1200.0,visual,1660.0
14,1200.0,visual,1680.0
14,1200.0,visual,1690.0
14,1200.0,visual,1700.0
15,1300.0,visual,1430.0
15,1300.0,visual,1440.0
15,1300.0,visual,1460.0
15,1300.0,visual,1480.0
15,1300.0,visual,1640.0
15,1300.0,visual,1660.0
15,1300.0,visual,1680.0
15,1300.0,visual,1690.0
15,1300.0,visual,1700.0
15,1300.0,visual,1710.0
15,1300.0,visual,1720.0
15,1300.0,visual,1750.0
15,1300.0,visual,1760.0
15,1300.0,visual,1770.0
15,1300.0,visual,1780.0
15,1300.0,visual,1790.0
15,1300.0,visual,1800.0
16,1400.0,visual,1440.0
16,1400.0,visual,1460.0
16,1400.0,visual,1480.0
16,1400.0,visual,1640.0
16,1400.0,visual,1660.0
16,1400.0,visual,1680.0
16,1400.0,visual,1690.0
16,1400.0,visual,1700.0
16,1400.0,visual,1710.0
16,1400.0,visual,1720.0
16,1400.0,visual,1750.0
16,1400.0,visual,1760.0
16,1400.0,visual,1770.0
16,1400.0,visual,1780.0
16,1400.0,visual,1790.0
16,1400.0,visual,1800.0
16,1400.0,visual,1810.0
16,1400.0,visual,1820.0
16,1400.0,visual,1830.0
16,1400.0,visual,1850.0
16,1400.0,visual,1870.0
16,1400.0,visual,1880.0
16,1400.0,visual,1900.0
17,1500.0,visual,1640.0
17,1500.0,visual,1660.0
17,1500.0,visual,1680.0
17,1500.0,visual,1690.0
17,1500.0,visual,1700.0
17,1500.0,visual,1710.0
17,1500.0,visual,1720.0
17,1500.0,visual,1750.0
17,1500.0,visual,1760.0
17,1500.0,visual,1770.0
17,1500.0,visual,1780.0
17,1500.0,visual,1790.0
17,1500.0,visual,1800.0
17,1500.0,visual,1810.0
17,1500.0,visual,1820.0
17,1500.0,visual,1830.0
17,1500.0,visual,1850.0
17,1500.0,visual,1870.0
17,1500.0,visual,1880.0
17,1500.0,visual,1900.0
17,1500.0,visual,1910.0
17,1500.0,visual,1990.0
17,1500.0,visual,2000.0
18,1600.0,visual,1640.0
18,1600.0,visual,1660.0
18,1600.0,visual,1680.0
18,1600.0,visual,1690.0
18,1600.0,visual,1700.0
18,1600.0,visual,1710.0
18,1600.0,visual,1720.0
18,1600.0,visual,1750.0
18,1600.0,visual,1760.0
18,1600.0,visual,1770.0
18,1600.0,visual,1780.0
18,1600.0,visual,1790.0
18,1600.0,visual,1800.0
18,1600.0,visual,1810.0
18,1600.0,visual,1820.0
18,1600.0,visual,1830.0
18,1600.0,visual,1850.0
18,1600.0,visual,1870.0
18,1600.0,visual,1880.0
18,1600.0,visual,1900.0
18,1600.0,visual,1910.0
18,1600.0,visual,1990.0
18,1600.0,visual,2000.0
18,1600.0,visual,2040.0
18,1600.0,visual,2050.0
18,1600.0,visual,2060.0
18,1600.0,visual,2070.0
18,1600.0,visual,2080.0
18,1600.0,visual,2100.0
19,1700.0,visual,1700.0
19,1700.0,visual,1710.0
19,1700.0,visual,1720.0
19,1700.0,visual,1750.0
19,1700.0,visual,1760.0
19,1700.0,visual,1770.0
19,1700.0,visual,1780.0
19,1700.0,visual,1790.0
19,1700.0,visual,1800.0
19,1700.0,visual,1810.0
19,1700.0,visual,1820.0
19,1700.0,visual,1830.0
19,1700.0,visual,1850.0
19,1700.0,visual,1870.0
19,1700.0,visual,1880.0
19,1700.0,visual,1900.0
19,1700.0,visual,1910.0
19,1700.0,visual,1990.0
19,1700.0,visual,2000.0
19,1700.0,visual,2040.0
19,1700.0,visual,2050.0
19,1700.0,visual,2060.0
19,1700.0,visual,2070.0
19,1700.0,visual,2080.0
19,1700.0,visual,2100.0
19,1700.0,visual,2110.0
19,1700.0,visual,2150.0
19,1700.0,visual,2160.0
19,1700.0,visual,2190.0
20,1800.0,visual,1800.0
20,1800.0,visual,1810.0
20,1800.0,visual,1820.0
20,1800.0,visual,1830.0
20,1800.0,visual,1850.0
20,1800.0,visual,1870.0
20,1800.0,visual,1880.0
20,1800.0,visual,1900.0
20,1800.0,visual,1910.0
20,1800.0,visual,1990.0
20,1800.0,visual,2000.0
20,1800.0,visual,2040.0
20,1800.0,visual,2050.0
20,1800.0,visual,2060.0
20,1800.0,visual,2070.0
20,1800.0,visual,2080.0
20,1800.0,visual,2100.0
20,1800.0,visual,2110.0
20,1800.0,visual,2150.0
20,1800.0,visual,2160.0
20,1800.0,visual,2190.0
20,1800.0,visual,2210.0
20,1800.0,visual,2230.0
20,1800.0,visual,2240.0
20,1800.0,visual,2300.0
21,1900.0,visual,1900.0
21,1900.0,visual,1910.0
21,1900.0,visual,1990.0
21,1900.0,visual,2000.0
21,1900.0,visual,2040.0
21,1900.0,visual,2050.0
21,1900.0,visual,2060.0
21,1900.0,visual,2070.0
21,1900.0,visual,2080.0
21,1900.0,visual,2100.0
21,1900.0,visual,2110.0
21,1900.0,visual,2150.0
21,1900.0,visual,2160.0
21,1900.0,visual,2190.0
21,1900.0,visual,2210.0
21,1900.0,visual,2230.0
21,1900.0,visual,2240.0
21,1900.0,visual,2300.0
21,1900.0,visual,2330.0
21,1900.0,visual,2380.0
21,1900.0,visual,2390.0
21,1900.0,visual,2400.0
22,2000.0,visual,2000.0
22,2000.0,visual,2040.0
22,2000.0,visual,2050.0
22,2000.0,visual,2060.0
22,2000.0,visual,2070.0
22,2000.0,visual,2080.0
22,2000.0,visual,2100.0
22,2000.0,visual,2110.0
22,2000.0,visual,2150.0
22,2000.0,visual,2160.0
22,2000.0,visual,2190.0
22,2000.0,visual,2210.0
22,2000.0,visual,2230.0
22,2000.0,visual,2240.0
22,2000.0,visual,2300.0
22,2000.0,visual,2330.0
22,2000.0,visual,2380.0
22,2000.0,visual,2390.0
22,2000.0,visual,2400.0
22,2000.0,visual,2490.0
23,2100.0,visual,2100.0
23,2100.0,visual,2110.0
23,2100.0,visual,2150.0
23,2100.0,visual,2160.0
23,2100.0,visual,2190.0
23,2100.0,visual,2210.0
23,2100.0,visual,2230.0
23,2100.0,visual,2240.0
23,2100.0,visual,2300.0
23,2100.0,visual,2330.0
23,2100.0,visual,2380.0
23,2100.0,visual,2390.0
23,2100.0,visual,2400.0
23,2100.0,visual,2490.0
24,2200.0,visual,2230.0
24,2200.0,visual,2240.0
24,2200.0,visual,2300.0
24,2200.0,visual,2330.0
24,2200.0,visual,2380.0
