observer,t_img,lat,lon,range,look,incidence,zenith,instrument_name
vis_sat_0_1,130.0,-64.768,-171.75,699.7,9.32,10.34,42.04,visual
vis_sat_0_1,130.0,-64.638,-171.439,701.8,10.23,11.35,41.94,visual
vis_sat_0_1,130.0,-64.764,-171.293,699.1,9.06,10.04,42.07,visual
vis_sat_0_1,140.0,-64.287,-171.278,708.6,12.93,14.35,41.61,visual
vis_sat_0_1,140.0,-64.514,-171.019,702.2,10.7,11.87,41.86,visual
vis_sat_0_1,140.0,-63.908,-170.631,716.6,15.22,16.91,41.3,visual
vis_sat_0_1,140.0,-64.426,-170.504,702.3,10.72,11.89,41.82,visual
vis_sat_0_1,140.0,-64.065,-170.807,712.4,14.08,15.63,41.44,visual
vis_sat_0_1,150.0,-64.643,-169.643,695.6,8.07,8.94,42.12,visual
vis_sat_0_1,150.0,-64.645,-169.652,695.6,8.07,8.95,42.12,visual
vis_sat_0_1,150.0,-64.491,-168.657,695.4,7.95,8.81,42.08,visual
vis_sat_0_1,150.0,-64.885,-169.373,691.7,5.68,6.3,42.38,visual
vis_sat_0_1,150.0,-64.66,-169.106,693.5,6.9,7.65,42.2,visual
vis_sat_0_1,150.0,-64.295,-168.762,699.2,9.75,10.82,41.88,visual
vis_sat_0_1,150.0,-64.742,-169.231,692.8,6.44,7.14,42.26,visual
vis_sat_0_1,150.0,-64.643,-169.643,695.6,8.07,8.94,42.12,visual
vis_sat_0_1,150.0,-64.645,-169.652,695.6,8.07,8.95,42.12,visual
vis_sat_0_1,150.0,-64.491,-168.657,695.4,7.95,8.81,42.08,visual
vis_sat_0_1,150.0,-64.885,-169.373,691.7,5.68,6.3,42.38,visual
vis_sat_0_1,150.0,-64.66,-169.106,693.5,6.9,7.65,42.2,visual
vis_sat_0_1,150.0,-64.295,-168.762,699.2,9.75,10.82,41.88,visual
vis_sat_0_1,150.0,-64.742,-169.231,692.8,6.44,7.14,42.26,visual
vis_sat_0_1,160.0,-63.869,-168.876,708.6,13.39,14.87,41.46,visual
vis_sat_0_1,160.0,-63.612,-168.712,714.5,15.08,16.75,41.23,visual
vis_sat_0_1,160.0,-63.848,-168.925,709.4,13.65,15.15,41.44,visual
therm_sat_0_0,320.0,61.441,32.857,747.7,14.07,15.71,,thermal
therm_sat_0_0,330.0,61.192,34.345,758.3,16.51,18.44,,thermal
therm_sat_0_0,330.0,61.286,34.522,762.9,17.5,19.57,,thermal
therm_sat_0_0,330.0,61.244,34.423,760.5,17.0,19.0,,thermal
therm_sat_0_0,340.0,60.848,33.932,746.9,13.42,14.98,,thermal
therm_sat_0_0,340.0,61.18,34.552,761.3,17.01,19.01,,thermal
therm_sat_0_0,350.0,60.637,35.937,763.8,17.39,19.44,,thermal
therm_sat_0_0,360.0,60.099,35.636,749.3,13.7,15.3,,thermal
therm_sat_0_0,360.0,59.977,36.458,754.4,15.06,16.82,,thermal
therm_sat_0_0,370.0,59.548,37.661,759.7,16.15,18.05,,thermal
therm_sat_0_0,380.0,59.235,38.427,762.3,16.59,18.54,,thermal
therm_sat_0_0,380.0,59.156,37.754,752.3,14.14,15.79,,thermal
therm_sat_0_0,380.0,59.464,37.746,759.9,16.03,17.92,,thermal
therm_sat_0_0,380.0,59.235,38.427,762.3,16.59,18.54,,thermal
therm_sat_0_0,380.0,59.156,37.754,752.3,14.14,15.79,,thermal
therm_sat_0_0,380.0,59.464,37.746,759.9,16.03,17.92,,thermal
therm_sat_0_0,390.0,58.714,38.695,754.4,14.49,16.18,,thermal
therm_sat_0_0,390.0,58.81,38.814,757.9,15.39,17.19,,thermal
therm_sat_0_0,390.0,58.603,38.181,746.7,12.31,13.74,,thermal
therm_sat_0_0,390.0,58.356,38.714,748.1,12.72,14.2,,thermal
therm_sat_0_0,390.0,58.915,38.277,754.6,14.56,16.26,,thermal
therm_sat_0_0,390.0,58.852,38.869,759.6,15.78,17.64,,thermal
therm_sat_0_0,390.0,58.867,38.55,756.2,14.97,16.72,,thermal
therm_sat_0_0,390.0,58.425,38.688,748.8,12.95,14.46,,thermal
therm_sat_0_0,400.0,58.154,39.271,750.3,13.16,14.69,,thermal
therm_sat_0_0,400.0,58.356,38.714,749.2,12.83,14.33,,thermal
therm_sat_0_0,400.0,58.203,38.614,745.1,11.54,12.88,,thermal
therm_sat_0_0,400.0,58.266,38.639,746.6,12.03,13.43,,thermal
therm_sat_0_0,400.0,57.986,39.22,746.8,12.1,13.5,,thermal
therm_sat_0_0,400.0,58.442,39.095,754.6,14.37,16.05,,thermal
therm_sat_0_0,410.0,57.584,39.561,743.9,10.9,12.16,,thermal
sar_sat_0_0,420.0,-22.574,89.927,781.7,11.57,12.98,80.58,sar
sar_sat_0_0,430.0,-22.841,90.81,800.9,16.58,18.63,79.68,sar
sar_sat_0_0,430.0,-22.683,90.593,796.4,15.58,17.5,79.93,sar
sar_sat_0_0,440.0,-22.989,90.53,791.7,14.55,16.34,79.84,sar
sar_sat_0_0,440.0,-22.841,90.81,801.7,16.81,18.9,79.65,sar
sar_sat_0_0,450.0,-23.666,90.312,779.6,11.23,12.59,79.75,sar
sar_sat_0_0,450.0,-23.775,90.316,778.1,10.72,12.02,79.71,sar
sar_sat_0_0,450.0,-23.864,90.362,777.8,10.61,11.9,79.63,sar
sar_sat_0_0,450.0,-24.243,90.525,777.7,10.58,11.87,79.36,sar
sar_sat_0_0,450.0,-23.993,90.63,781.8,11.91,13.36,79.36,sar
sar_sat_0_0,450.0,-23.751,90.394,779.8,11.3,12.67,79.65,sar
sar_sat_0_0,460.0,-25.023,90.276,768.4,6.68,7.48,79.26,sar
sar_sat_0_0,460.0,-25.086,90.117,766.5,5.49,6.14,79.38,sar
sar_sat_0_0,460.0,-24.756,90.362,770.4,7.74,8.68,79.28,sar
sar_sat_0_0,460.0,-24.883,90.073,766.3,5.37,6.01,79.48,sar
sar_sat_0_0,460.0,-24.812,90.364,770.2,7.62,8.54,79.26,sar
sar_sat_0_0,470.0,-25.248,90.386,767.5,6.37,7.13,79.06,sar
sar_sat_0_0,470.0,-25.196,90.412,768.2,6.75,7.56,79.05,sar
sar_sat_0_0,470.0,-25.023,90.276,768.3,6.81,7.63,79.23,sar
sar_sat_0_0,470.0,-25.086,90.117,766.3,5.62,6.29,79.34,sar
sar_sat_0_0,480.0,-25.813,90.704,767.8,6.73,7.54,78.55,sar
sar_sat_0_0,480.0,-25.814,90.996,771.9,8.74,9.8,78.31,sar
sar_sat_0_0,490.0,-26.187,91.315,773.8,9.68,10.85,77.88,sar
sar_sat_0_0,490.0,-26.09,91.787,784.4,13.09,14.69,77.51,sar
sar_sat_0_0,490.0,-25.762,91.404,780.7,12.04,13.5,77.95,sar
sar_sat_0_0,490.0,-25.879,91.487,780.5,11.97,13.43,77.84,sar
therm_sat_0_0,680.0,44.456,53.832,752.7,7.3,8.15,,thermal
therm_sat_0_0,680.0,44.128,53.663,749.5,5.28,5.9,,thermal
vis_sat_0_0,680.0,38.752,-84.939,663.9,12.34,13.61,,visual
vis_sat_0_0,690.0,39.506,-85.156,679.2,16.72,18.48,,visual
vis_sat_0_0,690.0,39.599,-85.111,679.9,16.9,18.68,,visual
vis_sat_0_0,690.0,39.416,-85.316,681.6,17.31,19.13,,visual
vis_sat_0_0,690.0,39.591,-84.903,675.3,15.69,17.33,,visual
therm_sat_0_0,690.0,43.361,53.63,747.4,2.74,3.06,,thermal
therm_sat_0_0,690.0,43.418,53.377,746.6,1.13,1.26,,thermal
therm_sat_0_0,690.0,43.409,53.651,747.4,2.72,3.04,,thermal
vis_sat_0_0,700.0,39.809,-84.21,664.0,11.99,13.23,,visual
vis_sat_0_0,700.0,39.818,-84.479,669.0,13.69,15.11,,visual
vis_sat_0_0,700.0,39.765,-84.639,671.6,14.48,15.99,,visual
vis_sat_0_0,700.0,39.518,-84.362,663.5,11.81,13.04,,visual
vis_sat_0_0,700.0,39.733,-84.299,664.5,12.19,13.45,,visual
therm_sat_0_0,700.0,42.758,52.705,751.7,-6.05,6.77,,thermal
therm_sat_0_0,700.0,42.831,53.534,747.3,-1.45,1.61,,thermal
therm_sat_0_0,700.0,42.706,53.12,749.0,-3.96,4.43,,thermal
therm_sat_0_0,700.0,42.819,52.95,749.6,-4.45,4.97,,thermal
therm_sat_0_0,700.0,42.794,53.632,747.4,-1.64,1.84,,thermal
therm_sat_0_0,700.0,43.073,53.05,748.7,-3.66,4.09,,thermal
therm_sat_0_0,700.0,42.479,53.203,750.3,-5.06,5.66,,thermal
vis_sat_0_0,710.0,40.28,-83.334,656.7,8.64,9.52,,visual
therm_sat_0_0,710.0,42.388,54.137,747.7,1.08,1.21,,thermal
therm_sat_0_0,710.0,42.356,54.067,747.7,-1.1,1.23,,thermal
therm_sat_0_0,710.0,42.339,54.038,747.8,-1.2,1.34,,thermal
therm_sat_0_0,710.0,42.496,53.982,747.6,-0.26,0.3,,thermal
therm_sat_0_0,710.0,42.588,54.112,747.7,1.1,1.23,,thermal
therm_sat_0_0,710.0,42.395,54.532,749.0,3.31,3.7,,thermal
therm_sat_0_0,710.0,42.436,54.315,748.0,1.91,2.13,,thermal
therm_sat_0_0,710.0,42.37,54.076,747.7,-1.0,1.12,,thermal
therm_sat_0_0,710.0,42.649,54.064,747.9,1.48,1.65,,thermal
therm_sat_0_0,720.0,41.639,54.199,749.4,-3.1,3.47,,thermal
therm_sat_0_0,720.0,42.03,53.755,750.3,-4.12,4.61,,thermal
therm_sat_0_0,720.0,41.816,53.645,751.3,-4.97,5.55,,thermal
therm_sat_0_0,720.0,41.657,53.9,750.3,-4.15,4.64,,thermal
therm_sat_0_0,720.0,41.44,53.801,752.6,-5.9,6.59,,thermal
therm_sat_0_0,720.0,41.632,53.727,751.5,-5.15,5.76,,thermal
therm_sat_0_0,720.0,41.917,53.528,752.1,-5.54,6.19,,thermal
vis_sat_0_0,720.0,41.02,-83.717,671.0,13.99,15.44,,visual
vis_sat_0_0,730.0,41.281,-83.666,674.1,14.74,16.28,,visual
vis_sat_0_0,730.0,41.498,-83.525,674.0,14.71,16.25,,visual
therm_sat_0_0,730.0,41.423,54.813,748.7,0.38,0.42,,thermal
therm_sat_0_0,730.0,41.717,54.814,749.3,2.2,2.46,,thermal
therm_sat_0_0,730.0,41.264,54.932,749.1,-1.93,2.16,,thermal
therm_sat_0_0,730.0,41.623,54.838,748.9,1.44,1.6,,thermal
therm_sat_0_0,730.0,41.44,54.652,748.8,-0.83,0.93,,thermal
vis_sat_0_0,740.0,42.16,-83.514,684.5,17.34,19.18,,visual
therm_sat_0_0,740.0,40.992,55.986,752.9,5.36,5.99,,thermal
therm_sat_0_0,740.0,41.612,55.879,756.0,7.27,8.13,,thermal
therm_sat_0_0,820.0,36.501,57.931,754.2,-2.61,2.92,,thermal
therm_sat_0_0,830.0,36.172,58.507,754.4,2.15,2.4,,thermal
therm_sat_0_0,830.0,36.228,58.698,755.2,3.26,3.64,,thermal
therm_sat_0_0,830.0,36.624,58.381,755.0,3.04,3.4,,thermal
therm_sat_0_0,830.0,36.172,58.738,755.5,3.62,4.05,,thermal
therm_sat_0_0,830.0,36.45,58.828,756.2,4.32,4.83,,thermal
therm_sat_0_0,840.0,35.845,59.28,757.6,5.1,5.71,,thermal
therm_sat_0_0,840.0,35.733,59.151,756.5,4.19,4.68,,thermal
therm_sat_0_0,840.0,36.333,59.481,762.5,7.97,8.92,,thermal
therm_sat_0_0,840.0,36.309,59.013,758.3,5.61,6.28,,thermal
therm_sat_0_0,840.0,36.172,58.738,756.0,3.71,4.15,,thermal
therm_sat_0_0,850.0,35.017,58.144,758.3,-5.22,5.83,,thermal
therm_sat_0_0,850.0,35.26,58.394,756.0,-3.16,3.53,,thermal
therm_sat_0_0,850.0,34.788,58.114,759.9,-6.33,7.09,,thermal
therm_sat_0_0,850.0,35.289,58.23,757.1,-4.3,4.81,,thermal
therm_sat_0_0,860.0,35.256,59.633,759.3,5.63,6.29,,thermal
therm_sat_0_0,860.0,34.883,60.024,760.1,6.16,6.89,,thermal
therm_sat_0_0,860.0,35.173,59.529,758.0,4.65,5.2,,thermal
therm_sat_0_0,860.0,34.988,59.954,759.8,5.97,6.68,,thermal
therm_sat_0_0,860.0,34.779,59.938,759.0,5.43,6.08,,thermal
therm_sat_0_0,860.0,34.865,60.011,759.9,6.04,6.75,,thermal
therm_sat_0_0,860.0,34.78,59.894,758.6,5.13,5.74,,thermal
therm_sat_0_0,860.0,34.837,59.647,756.8,3.55,3.97,,thermal
therm_sat_0_0,860.0,35.259,60.13,763.7,8.1,9.06,,thermal
therm_sat_0_0,860.0,35.229,59.648,759.1,5.51,6.16,,thermal
therm_sat_0_0,860.0,34.758,59.865,758.3,4.92,5.5,,thermal
therm_sat_0_0,870.0,33.818,59.315,757.0,-3.26,3.65,,thermal
therm_sat_0_0,870.0,33.997,59.034,757.1,-3.36,3.76,,thermal
therm_sat_0_0,870.0,34.051,58.95,757.5,-3.72,4.17,,thermal
therm_sat_0_0,870.0,34.415,59.237,756.5,-2.47,2.76,,thermal
therm_sat_0_0,870.0,34.239,59.157,756.3,-2.15,2.4,,thermal
therm_sat_0_0,880.0,33.791,59.907,756.4,1.54,1.72,,thermal
therm_sat_0_0,880.0,33.858,59.851,756.5,1.8,2.02,,thermal
therm_sat_0_0,880.0,33.733,59.771,756.2,0.63,0.71,,thermal
therm_sat_0_0,880.0,33.906,59.888,756.8,2.28,2.55,,thermal
therm_sat_0_0,880.0,33.567,59.165,758.4,-4.21,4.71,,thermal
therm_sat_0_0,880.0,33.539,59.244,757.9,-3.73,4.17,,thermal
therm_sat_0_0,890.0,33.122,59.422,759.1,-4.41,4.93,,thermal
therm_sat_0_0,900.0,32.869,60.25,757.7,2.33,2.6,,thermal
therm_sat_0_0,910.0,31.927,59.842,761.6,-5.68,6.36,,thermal
sar_sat_0_0,1450.0,-65.282,156.639,726.2,13.77,15.32,43.82,sar
sar_sat_0_0,1450.0,-65.472,156.541,720.8,12.11,13.46,44.01,sar
sar_sat_0_0,1450.0,-65.061,156.244,732.3,15.41,17.16,43.69,sar
sar_sat_0_0,1460.0,-65.49,158.397,722.4,12.86,14.3,43.72,sar
sar_sat_0_0,1460.0,-65.181,158.258,731.0,15.27,17.0,43.46,sar
sar_sat_0_0,1460.0,-65.536,157.154,719.6,11.95,13.29,43.96,sar
sar_sat_0_0,1460.0,-65.614,157.522,717.6,11.27,12.53,43.97,sar
sar_sat_0_0,1460.0,-65.457,157.757,721.8,12.69,14.11,43.79,sar
sar_sat_0_0,1460.0,-65.462,157.75,721.7,12.64,14.06,43.8,sar
sar_sat_0_0,1460.0,-65.426,157.947,723.0,13.04,14.5,43.73,sar
sar_sat_0_0,1460.0,-65.163,158.082,731.1,15.31,17.04,43.47,sar
sar_sat_0_0,1460.0,-65.685,157.2,715.9,10.65,11.84,44.09,sar
sar_sat_0_0,1460.0,-65.199,157.149,729.2,14.81,16.49,43.65,sar
sar_sat_0_0,1460.0,-65.678,157.03,716.2,10.76,11.96,44.11,sar
sar_sat_0_0,1460.0,-65.649,157.114,716.8,10.98,12.21,44.07,sar
sar_sat_0_0,1460.0,-65.525,158.075,720.6,12.29,13.67,43.8,sar
sar_sat_0_0,1470.0,-65.972,158.428,710.6,8.74,9.7,44.16,sar
sar_sat_0_0,1470.0,-66.198,158.359,707.0,6.82,7.58,44.38,sar
sar_sat_0_0,1470.0,-66.128,158.486,707.9,7.33,8.15,44.29,sar
sar_sat_0_0,1470.0,-66.12,158.725,707.8,7.3,8.11,44.25,sar
sar_sat_0_0,1470.0,-66.09,158.662,708.4,7.58,8.42,44.23,sar
sar_sat_0_0,1470.0,-66.33,158.682,705.0,5.44,6.04,44.45,sar
sar_sat_0_0,1470.0,-65.98,158.917,710.2,8.53,9.48,44.09,sar
sar_sat_0_0,1470.0,-66.083,158.662,708.5,7.65,8.49,44.23,sar
sar_sat_0_0,1480.0,-67.152,160.244,701.1,-1.74,1.93,45.01,sar
sar_sat_0_0,1670.0,-65.768,-171.173,695.7,-8.83,9.79,43.79,sar
sar_sat_0_0,1680.0,-64.938,-170.951,686.5,-2.37,2.63,43.05,sar
sar_sat_0_0,1680.0,-64.961,-170.402,687.2,-3.5,3.88,43.16,sar
sar_sat_0_0,1680.0,-64.687,-170.607,686.1,-1.57,1.74,42.87,sar
sar_sat_0_0,1680.0,-64.823,-170.401,686.7,-2.71,3.0,43.03,sar
sar_sat_0_0,1680.0,-65.101,-170.559,687.9,-4.25,4.7,43.26,sar
sar_sat_0_0,1680.0,-64.764,-171.293,686.0,-1.37,1.52,42.84,sar
sar_sat_0_0,1680.0,-64.514,-171.019,686.1,1.58,1.75,42.64,sar
sar_sat_0_0,1680.0,-64.287,-171.278,687.5,3.85,4.26,42.39,sar
sar_sat_0_0,1680.0,-64.251,-171.569,688.3,4.61,5.11,42.31,sar
sar_sat_0_0,1680.0,-64.616,-171.05,685.9,0.66,0.73,42.73,sar
sar_sat_0_0,1680.0,-64.638,-171.439,686.2,1.79,1.98,42.7,sar
sar_sat_0_0,1680.0,-64.585,-171.15,685.9,1.09,1.21,42.69,sar
sar_sat_0_0,1690.0,-64.144,-169.542,686.0,2.8,3.1,42.55,sar
sar_sat_0_0,1690.0,-63.917,-170.276,688.2,5.21,5.77,42.21,sar
sar_sat_0_0,1690.0,-64.058,-169.812,686.5,3.47,3.84,42.42,sar
sar_sat_0_0,1690.0,-64.441,-169.925,685.1,0.69,0.77,42.76,sar
sar_sat_0_0,1690.0,-63.959,-170.138,687.6,4.65,5.15,42.28,sar
sar_sat_0_0,1690.0,-64.211,-169.281,686.0,2.79,3.09,42.65,sar
sar_sat_0_0,1690.0,-63.882,-169.702,688.1,5.09,5.64,42.28,sar
sar_sat_0_0,1700.0,-63.79,-169.329,687.0,4.78,5.29,42.27,sar
sar_sat_0_0,1700.0,-63.848,-168.925,685.6,3.37,3.73,42.39,sar
sar_sat_0_0,1700.0,-63.869,-168.876,685.4,3.11,3.44,42.42,sar
sar_sat_0_0,1700.0,-63.566,-169.472,689.7,6.76,7.49,42.04,sar
sar_sat_0_0,1700.0,-63.876,-169.481,686.9,4.72,5.23,42.32,sar
sar_sat_0_0,1700.0,-63.612,-168.712,687.5,5.2,5.76,42.21,sar
sar_sat_0_0,1700.0,-63.736,-169.272,687.2,5.02,5.55,42.23,sar
sar_sat_0_0,1710.0,-62.541,-169.172,708.4,14.42,16.0,41.16,sar
sar_sat_0_0,1710.0,-62.712,-169.247,704.7,13.33,14.79,41.3,sar
sar_sat_0_0,1710.0,-62.569,-169.399,709.4,14.7,16.32,41.14,sar
sar_sat_0_0,1710.0,-62.694,-168.799,702.1,12.52,13.88,41.37,sar
therm_sat_0_0,1720.0,-12.827,76.005,802.5,-15.71,17.66,,thermal
therm_sat_0_0,1720.0,-13.097,75.904,810.1,-17.32,19.49,,thermal
therm_sat_0_0,1730.0,-13.097,75.904,808.5,-17.03,19.16,,thermal
therm_sat_0_0,1730.0,-13.515,76.057,809.0,-17.14,19.29,,thermal
therm_sat_0_0,1740.0,-14.022,76.49,801.2,-15.5,17.43,,thermal
therm_sat_0_0,1750.0,-14.653,76.42,810.6,-17.53,19.73,,thermal
therm_sat_0_0,1750.0,-14.653,76.42,810.6,-17.53,19.73,,thermal
therm_sat_0_0,1750.0,-14.272,76.71,796.3,-14.39,16.17,,thermal
therm_sat_0_0,1760.0,-15.18,76.758,805.8,-16.6,18.67,,thermal
therm_sat_0_0,1760.0,-14.851,76.668,803.7,-16.16,18.17,,thermal
therm_sat_0_0,1760.0,-14.661,76.756,799.0,-15.1,16.97,,thermal
therm_sat_0_0,1770.0,-15.395,77.146,795.4,-14.26,16.02,89.58,thermal
vis_sat_0_1,1900.0,24.196,-96.224,643.1,-7.72,8.49,,visual
vis_sat_0_1,1900.0,24.562,-96.056,642.5,-7.35,8.09,,visual
