Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.05
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,7007.22,0.0,0.0,-0.0,7.579781702477181,0.0
1,7006.811974432176,75.99419079698048,0.0,-0.08139079938130774,7.579340348661,0.0
2,7005.58794666476,151.97953166390323,0.0,-0.16277183690330727,7.578016343220131,0.0
3,7003.5480634990245,227.9471737937049,0.0,-0.24413335207933717,7.57580985416825,0.0
4,7000.692569580835,303.88827062505743,0.0,-0.32546558716766505,7.572721161497029,0.0
5,6997.021807366245,379.79397896474643,0.0,-0.40675878854319825,7.568750657129461,0.0
6,6992.536217073369,455.65546010960884,0.0,-0.4880032080684468,7.563898844854537,0.0
7,6987.236336620482,531.4638809675413,0.0,-0.569189104463123,7.558166340243287,0.0
8,6981.122801550448,607.2104151776972,0.0,-0.6503067446724123,7.551553870546222,0.0
9,6974.196344941388,682.8862442295219,0.0,-0.7313464052334517,7.544062274572181,0.0
10,6966.4577973036985,758.482558580497,0.0,-0.8122983736397803,7.535692502548649,0.0
11,6957.908086463391,833.9905587723226,0.0,-0.8931529497033894,7.526445615963572,0.0
12,6948.548237431762,909.4014565455795,0.0,-0.9739004469143201,7.516322787388691,0.0
13,6938.379372261506,984.7064759523395,0.0,-1.0545311937971533,7.505325300284495,0.0
14,6927.402709889197,1059.8968544668555,0.0,-1.1350355352644397,7.493454548786809,0.0
15,6915.619565964231,1134.9638440939732,0.0,-1.2154038339666056,7.4807120374750875,0.0
16,6903.031352664272,1209.8987124751513,0.0,-1.2956264716381158,7.467099381122483,0.0
17,6889.6395784972065,1284.6927439918152,0.0,-1.375693850439521,7.452618304427773,0.0
18,6875.44584808967,1359.33724086609,0.0,-1.4555963942953434,7.437270641729181,0.0
19,6860.451861962178,1433.8235242583864,0.0,-1.5353245502271609,7.421058336700227,0.0
20,6844.659416290939,1508.142935361972,0.0,-1.6148687896819407,7.403983442027657,0.0
21,6828.070402656345,1582.2868364941837,0.0,-1.6942196098551707,7.386048119071548,0.0
22,6810.686807778258,1656.24661218415,0.0,-1.7733675350085656,7.3672546375076955,0.0
23,6792.510713238088,1730.0136702568454,0.0,-1.8523031177820777,7.347605374952377,0.0
24,6773.544295187769,1803.5794429132648,0.0,-1.9310169404999011,7.327102816569602,0.0
25,6753.789824045654,1876.9353878066356,0.0,-2.0094996164703067,7.305749554660949,0.0
26,6733.249664179428,1950.072989114371,0.0,-2.087741791278903,7.28354828823811,0.0
27,6711.926273576087,2022.9837586056865,0.0,-2.1657341440751714,7.260501822578291,0.0
28,6689.822203499043,2095.659236704657,0.0,-2.243467388851956,7.236613068762522,0.0
29,6666.940098132455,2168.0909935485806,0.0,-2.3209322757176905,7.211885043197093,0.0
30,6643.282694212842,2240.270630041427,0.0,-2.398119592161054,7.1863208671181775,0.0
31,6618.85282064803,2312.1897789022887,0.0,-2.4750201643078937,7.159923766079834,0.0
32,6593.6533981235825,2383.8401057085694,0.0,-2.551624858170049,7.132697069425482,0.0
33,6567.687438696717,2455.2133099338153,0.0,-2.627924580885936,7.104644209743043,0.0
34,6540.958045377846,2526.301125980002,0.0,-2.7039102819525844,7.075768722303872,0.0
35,6513.468411699801,2597.0953242041132,0.0,-2.7795729544489247,7.046074244485621,0.0
36,6485.221821274855,2667.5877119388438,0.0,-2.854903636250041,7.015564515179251,0.0
37,6456.221647339583,2737.770134507318,0.0,-2.929893411232252,6.984243374180272,0.0
38,6426.471352287733,2807.6344762315807,0.0,-3.0045334104686683,6.952114761564459,0.0
39,6395.974487191128,2877.172661434782,0.0,-3.078814813415086,6.9191827170481615,0.0
40,6364.73469130874,2946.3766554368653,0.0,-3.1527288490859715,6.8854513793334,0.0
41,6332.755691584024,3015.238465543621,0.0,-3.2262667972203127,6.850924985437927,0.0
42,6300.0413021306285,3083.7501420289254,0.0,-3.299419989437103,6.815607870010451,0.0
43,6266.5954237065425,3151.903779110093,0.0,-3.372179810380316,6.779504464631155,0.0
44,6232.422043176855,3219.691515916095,0.0,-3.444537698853071,6.742619297097769,0.0
45,6197.525232965175,3287.1055374485672,0.0,-3.5164851489408475,6.704956990697346,0.0
46,6161.909150493853,3354.1380755354567,0.0,-3.5880137111235375,6.6665222634639365,0.0
47,6125.578037613118,3420.7814097771516,0.0,-3.6591149933761256,6.6273199274223735,0.0
48,6088.536220019238,3487.0278684849427,0.0,-3.7297806622577956,6.5873548878183845,0.0
49,6050.788106661792,3552.8698296117414,0.0,-3.8000024439893503,6.54663214233518,0.0
50,6012.33818914024,3618.29972167485,0.0,-3.8697721255186512,6.505156780296785,0.0
51,5973.191041089865,3683.310024670656,0.0,-3.9390815555739453,6.462933981858319,0.0
52,5933.351317557173,3747.8932709812316,0.0,-4.007922645704991,6.419969017183359,0.0
53,5892.823754364985,3812.0420462725156,0.0,-4.07628737131163,6.376267245608735,0.0
54,5851.613167467232,3875.7489903841233,0.0,-4.144167772659791,6.3318341147968615,0.0
55,5809.724452293634,3939.0067982106184,0.0,-4.211555955884759,6.286675159875841,0.0
56,5767.162583084411,4001.8082205740284,0.0,-4.278444093981396,6.2407960025676665,0.0
57,5723.9326122151115,4064.1460650876247,0.0,-4.344824427781365,6.1942023503045895,0.0
58,5680.0396695116915,4126.013197010802,0.0,-4.410689266917108,6.1468999953339845,0.0
59,5635.488961556047,4187.402540094854,0.0,-4.47603099077238,6.098894813811938,0.0
60,5590.285770982054,4248.307077419647,0.0,-4.540842049419296,6.050192764885761,0.0
61,5544.43545576224,4308.7198522211,0.0,-4.605114964541769,6.000799889765606,0.0
62,5497.9434484853755,4368.633968709188,0.0,-4.668842330345052,5.950722310785591,0.0
63,5450.815255624913,4428.042592876564,0.0,-4.732016814451447,5.899966230454476,0.0
64,5403.056456798543,4486.938953297631,0.0,-4.79463115878199,5.848537930496203,0.0
65,5354.672704019016,4545.316341917857,0.0,-4.856678180423898,5.796443770880623,0.0
66,5305.669720936323,4603.1681148334,0.0,-4.918150772483815,5.743690188844519,0.0
67,5256.053302071342,4660.487693060877,0.0,-4.979041904926717,5.690283697903196,0.0
68,5205.829312041237,4717.268563297101,0.0,-5.03934462540023,5.636230886852983,0.0
69,5155.003684776603,4773.504278668862,0.0,-5.099052060044488,5.581538418764759,0.0
70,5103.582422730554,4829.188459472547,0.0,-5.158157414287289,5.526213029968783,0.0
71,5051.571596079964,4884.314793903507,0.0,-5.216653973624457,5.470261529031148,0.0
72,4998.977341918949,4938.877038775149,0.0,-5.274535104385398,5.413690795722039,0.0
73,4945.8058634446725,4992.869020227686,0.0,-5.331794254483773,5.356507779975971,0.0
74,4892.063429135812,5046.284634426344,0.0,-5.388424954153102,5.298719500844444,0.0
75,4837.756371923676,5099.117848249074,0.0,-5.44442081666733,5.2403330454411226,0.0
76,4782.891088356103,5151.3626999636945,0.0,-5.49977553904634,5.181355567879708,0.0
77,4727.474037754491,5203.013299894279,0.0,-5.554482902746153,5.121794288205033,0.0
78,4671.511741363915,5254.063831076818,0.0,-5.608536774333953,5.061656491317349,0.0
79,4615.010781496507,5304.508549904124,0.0,-5.661931106147835,5.0009495258901415,0.0
80,4557.977800668387,5354.341786759758,0.0,-5.7146599369411515,4.939680803281806,0.0
81,4500.419500730203,5403.557946641071,0.0,-5.766717392511465,4.87785779644136,0.0
82,4442.3426419913185,5452.151509771285,0.0,-5.818097686314189,4.815488038808334,0.0
83,4383.7540423381015,5500.1170322004355,0.0,-5.868795120060615,4.752579123207368,0.0
84,4324.66057634616,5547.4491463952545,0.0,-5.9188040843005565,4.689138700737445,0.0
85,4265.069174386887,5594.142561817899,0.0,-5.968119058989441,4.625174479656238,0.0
86,4204.986821728359,5640.1920654934465,0.0,-6.016734614039885,4.560694224259686,0.0
87,4144.420557630784,5685.59252256616,0.0,-6.064645409857712,4.495705753757108,0.0
88,4083.3774744367006,5730.338876844428,0.0,-6.111846197862394,4.430216941142089,0.0
89,4021.864716655952,5774.426151334404,0.0,-6.158331820991969,4.364235712059337,0.0
90,3959.8894800457447,5817.849448762226,0.0,-6.204097214192358,4.297770043667804,0.0
91,3897.459010685848,5860.603952084854,0.0,-6.249137404891112,4.230827963500329,0.0
92,3834.5806040491375,5902.68492498944,0.0,-6.293447513455603,4.163417548319946,0.0
93,3771.2616040675853,5944.087712381232,0.0,-6.337022753635683,4.09554692297321,0.0
94,3707.509402193956,5984.80774085994,0.0,-6.379858432990745,4.0272242592407235,0.0
95,3643.3314364592134,6024.840519184614,0.0,-6.421949953301346,3.95845777468506,0.0
96,3578.7351905259443,6064.181638726917,0.0,-6.4632928109652585,3.889255731496418,0.0
97,3513.7281927378563,6102.82677391284,0.0,-6.5038825973780785,3.819626435336148,0.0
98,3448.318015165541,6140.771682652805,0.0,-6.543714999298403,3.7495782341784385,0.0
99,3382.5122726486516,6178.012206760146,0.0,-6.582785799197561,3.6791195171503612,0.0
100,3316.3186218346714,6214.544272357954,0.0,-6.621090875594004,3.6082587133705357,0.0
101,3249.7447602143548,6250.363890274295,0.0,-6.658626203372354,3.537004290786577,0.0
102,3182.7984251540893,6285.467156425736,0.0,-6.695387854087162,3.465364755011636,0.0
103,3115.487392925278,6319.850252189222,0.0,-6.731371996251426,3.393348648160186,0.0
104,3047.8194777308954,6353.509444762284,0.0,-6.766574895609941,3.3209645476833276,0.0
105,2979.8025307293738,6386.441087511551,0.0,-6.800992915397491,3.2482210652037646,0.0
106,2911.4444390559834,6418.641620309607,0.0,-6.834622516581991,3.175126845350748,0.0
107,2842.7531248418677,6450.107569860131,0.0,-6.8674602580926045,3.101690564595161,0.0
108,2773.7365442308233,6480.835550011409,0.0,-6.8995027970329375,3.0279209300849237,0.0
109,2704.4026863940235,6510.822262058144,0.0,-6.930746888879346,2.953826678480973,0.0
110,2634.7595725428678,6540.064495031596,0.0,-6.961189387664435,2.8794165747940585,0.0
111,2564.8152549400156,6568.559125978083,0.0,-6.990827246145843,2.8046994112224586,0.0
112,2494.5778159088427,6596.30312022582,0.0,-7.019657515960369,2.7296840059909235,0.0
113,2424.0553668413677,6623.293531640142,0.0,-7.047677347763551,2.6543792021909502,0.0
114,2353.2560472048954,6649.527502867091,0.0,-7.074883991354739,2.578793866622678,0.0
115,2282.1880235474678,6675.002265565419,0.0,-7.101274795787792,2.5029368886385366,0.0
116,2210.8594885022753,6699.715140626984,0.0,-7.126847209467451,2.426817178988877,0.0
117,2139.278659791142,6723.663538385618,0.0,-7.151598780231533,2.350443668669718,0.0
118,2067.4537792273286,6746.8449588144085,0.0,-7.175527155418955,2.2738253077729254,0.0
119,1995.3931117175907,6769.256991711525,0.0,-7.198630081923818,2.196971064338761,0.0
120,1923.1049442639521,6790.897316874492,0.0,-7.220905406235484,2.1198899232113533,0.0
121,1850.5975849649467,6811.76370426305,0.0,-7.242351074464914,2.0425908848968546,0.0
122,1777.8793620167983,6831.854014150564,0.0,-7.262965132357259,1.9650829644247951,0.0
123,1704.958622714481,6851.166197264028,0.0,-7.28274572529085,1.8873751902126163,0.0
124,1631.8437324529011,6869.698294912714,0.0,-7.301691098262712,1.8094766029336604,0.0
125,1558.5430737281881,6887.448439105495,0.0,-7.319799595860699,1.7313962543886339,0.0
126,1485.0650451394827,6904.414852656849,0.0,-7.3370696622223495,1.6531432063809721,0.0
127,1411.418060391082,6920.595849281622,0.0,-7.353499840980601,1.5747265295959758,0.0
128,1337.6105472951979,6935.989833678593,0.0,-7.3690887751964915,1.4961553024840164,0.0
129,1263.6509467755343,6950.5953016028125,0.0,-7.383835207278931,1.417438610148054,0.0
130,1189.5477118716751,6964.410839926869,0.0,-7.397737978891682,1.3385855432354565,0.0
131,1115.3093067444202,6977.435126691025,0.0,-7.410796030847709,1.2596051968342903,0.0
132,1040.9442056823693,6989.666931142327,0.0,-7.42300840299095,1.180506669374412,0.0
133,966.4608921096315,7001.1051137627155,0.0,-7.43437423406571,1.1012990615332587,0.0
134,891.8678575949261,7011.748626286209,0.0,-7.444892761573751,1.0219914751465833,0.0
135,817.1736008622499,7021.596511705159,0.0,-7.454563321619239,0.9425930121243847,0.0
136,742.3866268030924,7030.647904265689,0.0,-7.463385348741671,0.8631127733719727,0.0
137,667.5154454903443,7038.902029452336,0.0,-7.471358375736913,0.7835598577163615,0.0
138,592.5685711941618,7046.358203961954,0.0,-7.47848203346648,0.7039433608382352,0.0
139,517.5545213997736,7053.015835666927,0.0,-7.484756050655211,0.6242723742095125,0.0
140,442.48181582724243,7058.874423567786,0.0,-7.490180253677434,0.5445559840364893,0.0
141,367.358975453612,7063.933557735219,0.0,-7.494754566331829,0.46480327020904166,0.0
142,292.1945215372781,7068.19291924162,0.0,-7.49847900960504,0.3850233052556795,0.0
143,216.99697464472922,7071.6522800821585,0.0,-7.501353701424255,0.3052251533046369,0.0
144,141.7748536799245,7074.3115030854715,0.0,-7.503378856398832,0.22541786905124986,0.0
145,66.53667491629405,7076.17054181404,0.0,-7.504554785551164,0.14561049673161403,0.0
146,-8.709048968632365,7077.229440454306,0.0,-7.504881896036873,0.0658120691024923,0.0
147,-83.95380985556167,7077.488333696588,0.0,-7.504360690854532,-0.013968393572072892,0.0
148,-159.18910514290934,7076.947446604871,0.0,-7.502991768544996,-0.09372188452766714,-0.0
149,-234.40643870324655,7075.607094476539,0.0,-7.500775822880549,-0.1734394114997544,-0.0
150,-309.5973218364849,7073.467682692103,0.0,-7.497713642543942,-0.2531119977170616,-0.0
151,-384.75327421980717,7070.529706555019,0.0,-7.493806110797544,-0.33273068288809243,-0.0
152,-459.8658248543859,7066.793751121626,0.0,-7.489054205142674,-0.41228652418085937,-0.0
153,-534.9265130084168,7062.260491021317,0.0,-7.483458996969311,-0.4917705971953346,-0.0
154,-609.9268891567239,7056.930690266987,0.0,-7.477021651196321,-0.5711739969289401,-0.0
155,-684.8585159167131,7050.805202055831,0.0,-7.4697434259023066,-0.6504878387348348,-0.0
156,-759.7129689805474,7043.884968560581,0.0,-7.461625671947274,-0.7297032592729062,-0.0
157,-834.4818380434808,7036.171020711228,0.0,-7.45266983258524,-0.808811417453423,-0.0
158,-909.1567277282793,7027.664477967345,0.0,-7.442877443067918,-0.8878034953733077,-0.0
159,-983.7292585056431,7018.366548081028,0.0,-7.432250130239644,-0.9666706992449537,-0.0
160,-1058.1910676104942,7008.278526850584,0.0,-7.420789612123675,-1.0454042603174818,-0.0
161,-1132.533809954097,6997.401797865014,0.0,-7.408497697500012,-1.1239954357904305,-0.0
162,-1206.7491590318891,6985.737832239362,0.0,-7.395376285474885,-1.2024355097197985,-0.0
163,-1280.8288078269811,6973.288188341036,0.0,-7.3814273650420485,-1.280715793916397,-0.0
164,-1354.7644697091773,6960.054511507152,0.0,-7.366653014636049,-1.3588276288364296,-0.0
165,-1428.547879329541,6946.038533752968,0.0,-7.351055401677553,-1.436762384464323,-0.0
166,-1502.1707935103032,6931.242073471542,0.0,-7.334636782110961,-1.514511461187675,-0.0
167,-1575.6249921301437,6915.667035124623,0.0,-7.3173994999343615,-1.5920662906643503,-0.0
168,-1648.9022790046838,6899.315408924906,0.0,-7.299345986722053,-1.6694183366816198,-0.0
169,-1721.9944827622014,6882.189270509697,0.0,-7.2804787611396895,-1.746559096007378,-0.0
170,-1794.893457714412,6864.290780606104,0.0,-7.260800428452273,-1.8234800992333455,-0.0
171,-1867.5910847222815,6845.622184687794,0.0,-7.240313680025068,-1.9001729116102164,-0.0
