t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,-0.0,-2765.318,-6514.682,7.505,0.029,0.069,0.0,SENSING
0.0,-0.0,-2765.318,-6514.682,7.505,0.029,0.069,0.0,LISTENING
100.0,748.532,-2746.9,-6471.195,7.463,0.339,0.801,0.0,SENSING
100.0,748.532,-2746.9,-6471.195,7.463,0.339,0.801,0.0,LISTENING
108.444,811.47,-2743.929,-6464.178,7.455,0.366,0.862,0.0,SENSING
108.444,811.47,-2743.929,-6464.178,7.455,0.366,0.862,0.0,MANEUVERING
108.444,811.47,-2743.929,-6464.178,7.455,0.366,0.862,0.0,LISTENING
110.0,823.061,-2743.357,-6462.828,7.454,0.37,0.874,-1.556,MANEUVERING
110.0,823.061,-2743.357,-6462.828,7.454,0.37,0.874,-1.556,SENSING
110.0,823.061,-2743.357,-6462.828,7.454,0.37,0.874,-1.556,MEASURING
110.0,823.061,-2743.357,-6462.828,7.454,0.37,0.874,-1.556,SENSING
110.0,823.061,-2743.357,-6462.828,7.454,0.37,0.874,-1.556,LISTENING
188.037,1400.82,-2705.145,-6372.582,7.356,0.61,1.439,-1.556,SENSING
188.037,1400.82,-2705.145,-6372.582,7.356,0.61,1.439,-1.556,MANEUVERING
188.037,1400.82,-2705.145,-6372.582,7.356,0.61,1.439,-1.556,LISTENING
190.0,1415.246,-2703.943,-6369.744,7.353,0.616,1.454,0.407,MANEUVERING
190.0,1415.246,-2703.943,-6369.744,7.353,0.616,1.454,0.407,SENSING
190.0,1415.246,-2703.943,-6369.744,7.353,0.616,1.454,0.407,MEASURING
190.0,1415.246,-2703.943,-6369.744,7.353,0.616,1.454,0.407,SENSING
190.0,1415.246,-2703.943,-6369.744,7.353,0.616,1.454,0.407,LISTENING
200.0,1488.637,-2697.639,-6354.857,7.336,0.647,1.525,0.407,SENSING
200.0,1488.637,-2697.639,-6354.857,7.336,0.647,1.525,0.407,LISTENING
300.0,2211.934,-2617.993,-6166.751,7.126,0.948,2.235,0.407,SENSING
300.0,2211.934,-2617.993,-6166.751,7.126,0.948,2.235,0.407,LISTENING
400.0,2910.179,-2508.768,-5908.789,6.835,1.239,2.922,0.407,SENSING
400.0,2910.179,-2508.768,-5908.789,6.835,1.239,2.922,0.407,LISTENING
500.0,3575.37,-2371.115,-5583.695,6.465,1.517,3.577,0.407,SENSING
500.0,3575.37,-2371.115,-5583.695,6.465,1.517,3.577,0.407,LISTENING
600.0,4199.837,-2206.516,-5194.982,6.021,1.778,4.194,0.407,SENSING
600.0,4199.837,-2206.516,-5194.982,6.021,1.778,4.194,0.407,LISTENING
608.829,4252.769,-2190.747,-5157.743,5.978,1.8,4.246,0.407,SENSING
608.829,4252.769,-2190.747,-5157.743,5.978,1.8,4.246,0.407,LISTENING
610.0,4259.761,-2188.641,-5152.77,5.972,1.803,4.253,0.407,SENSING
610.0,4259.761,-2188.641,-5152.77,5.972,1.803,4.253,0.407,LISTENING
638.189,4426.037,-2136.915,-5030.621,5.832,1.873,4.417,0.407,SENSING
638.189,4426.037,-2136.915,-5030.621,5.832,1.873,4.417,0.407,LISTENING
640.0,4436.583,-2133.525,-5022.616,5.823,1.877,4.428,0.407,SENSING
640.0,4436.583,-2133.525,-5022.616,5.823,1.877,4.428,0.407,LISTENING
700.0,4776.341,-2016.776,-4746.922,5.506,2.02,4.764,0.407,SENSING
700.0,4776.341,-2016.776,-4746.922,5.506,2.02,4.764,0.407,LISTENING
800.0,5298.164,-1804.0,-4244.501,4.927,2.239,5.28,0.407,SENSING
800.0,5298.164,-1804.0,-4244.501,4.927,2.239,5.28,0.407,LISTENING
859.201,5578.806,-1668.139,-3923.718,4.557,2.357,5.559,0.407,SENSING
859.201,5578.806,-1668.139,-3923.718,4.557,2.357,5.559,0.407,LISTENING
860.0,5582.442,-1666.258,-3919.278,4.552,2.359,5.562,0.407,SENSING
860.0,5582.442,-1666.258,-3919.278,4.552,2.359,5.562,0.407,LISTENING
898.411,5752.376,-1574.43,-3702.471,4.301,2.43,5.731,0.407,SENSING
898.411,5752.376,-1574.43,-3702.471,4.301,2.43,5.731,0.407,LISTENING
900.0,5759.198,-1570.573,-3693.365,4.291,2.433,5.738,0.407,SENSING
900.0,5759.198,-1570.573,-3693.365,4.291,2.433,5.738,0.407,LISTENING
1000.0,6154.024,-1319.131,-3099.755,3.604,2.6,6.129,0.407,SENSING
1000.0,6154.024,-1319.131,-3099.755,3.604,2.6,6.129,0.407,LISTENING
1049.979,6325.053,-1187.596,-2789.253,3.244,2.672,6.299,0.407,SENSING
1049.979,6325.053,-1187.596,-2789.253,3.244,2.672,6.299,0.407,MANEUVERING
1049.979,6325.053,-1187.596,-2789.253,3.244,2.672,6.299,0.407,LISTENING
1050.0,6325.122,-1187.54,-2789.119,3.244,2.672,6.299,0.428,MANEUVERING
1050.0,6325.122,-1187.54,-2789.119,3.244,2.672,6.299,0.428,SENSING
1050.0,6325.122,-1187.54,-2789.119,3.244,2.672,6.299,0.428,MEASURING
1050.0,6325.122,-1187.54,-2789.119,3.244,2.672,6.299,0.428,SENSING
1050.0,6325.122,-1187.54,-2789.119,3.244,2.672,6.299,0.428,LISTENING
1058.516,6352.459,-1164.776,-2735.384,3.181,2.684,6.327,0.428,SENSING
1058.516,6352.459,-1164.776,-2735.384,3.181,2.684,6.327,0.428,MANEUVERING
1058.516,6352.459,-1164.776,-2735.384,3.181,2.684,6.327,0.428,LISTENING
