GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
61,4508,34.205,-85.617
62,1287,34.161,-84.072
65,1914,36.227,-84.093
65,2574,35.963,-83.534
75,3061,41.502,-80.46
78,6,42.904,-78.908
80,2495,44.273,-78.749
81,2459,45.175,-79.097
84,4472,47.136,-78.668
86,1783,48.177,-77.891
87,2978,47.402,-74.622
88,4289,47.755,-73.896
90,1210,49.697,-74.72
90,4719,49.348,-74.016
92,3359,51.13,-74.648
93,427,51.135,-73.127
93,4382,51.418,-73.831
96,4296,53.308,-72.989
97,1891,53.526,-71.885
97,4840,53.573,-71.922
98,2158,54.271,-71.746
98,3215,53.751,-70.517
99,741,53.272,-68.301
99,2314,53.048,-67.746
99,2995,53.112,-67.98
100,51,54.851,-69.78
102,537,54.74,-66.323
103,1293,56.626,-68.376
103,1899,56.367,-67.812
104,576,55.407,-64.538
104,2163,55.034,-63.867
104,2645,55.312,-64.522
104,4937,56.306,-66.272
105,2771,55.315,-63.111
105,4524,57.195,-66.377
107,1935,56.762,-62.503
144,3180,65.218,-19.681
167,1716,64.705,13.207
168,910,63.405,13.368
169,1673,64.662,16.538
169,2033,64.87,16.742
175,4124,61.785,21.735
176,1141,61.048,22.157
177,1000,61.42,24.145
177,1495,61.278,24.036
177,4221,61.469,24.077
178,126,61.284,25.596
179,2714,60.991,26.549
182,53,58.985,27.731
185,180,58.456,31.281
187,4120,57.665,32.964
188,2246,57.572,34.517
206,873,47.11,40.777
208,4069,47.635,44.855
211,1205,45.46,44.656
216,4084,43.279,47.508
686,1096,51.858,-99.552
688,3300,51.603,-95.746
689,2843,52.027,-95.177
689,3088,51.681,-94.579
689,3099,52.772,-96.751
691,437,54.314,-96.693
691,1442,53.755,-95.452
691,2325,52.992,-93.872
691,2484,52.531,-93.076
692,177,54.063,-94.519
693,2252,54.47,-93.858
694,1705,54.684,-92.531
694,2701,53.895,-91.194
694,2752,53.924,-91.293
694,2805,54.593,-92.499
712,3717,61.007,-76.327
718,780,64.691,-71.941
721,4752,65.901,-68.584
732,2568,66.996,-52.28
732,4603,65.813,-51.672
733,3115,67.007,-50.702
754,2072,64.133,-21.03
757,2985,64.947,-15.793
782,638,56.003,8.132
788,4599,53.456,12.278
812,4320,40.752,21.79
812,4878,41.186,22.76
814,3931,41.003,25.16
832,4876,31.061,29.739
832,4927,31.106,29.848
833,2273,31.359,32.001
833,3924,31.327,31.935
835,759,29.477,30.66
845,28,23.967,32.886
876,4152,7.177,39.429
1279,3633,50.788,-122.224
1282,4950,52.14,-120.194
1283,412,52.078,-118.57
1288,4023,55.168,-116.777
1290,4991,55.322,-114.068
1291,2675,55.929,-113.824
1294,3591,58.974,-114.497
1296,2543,57.336,-108.799
1296,4458,57.648,-109.241
1297,4596,59.744,-111.114
1299,809,60.935,-110.305
1300,2564,60.137,-107.318
1300,2665,59.636,-106.42
1300,3249,59.66,-106.598
1301,2255,60.535,-106.476
1303,292,60.829,-103.869
1303,359,60.4,-103.121
1303,634,61.341,-104.416
1303,2041,60.297,-103.134
1303,3050,61.592,-104.932
1303,3079,62.537,-106.566
1303,3329,61.681,-104.985
1304,3044,62.359,-104.519
1305,559,62.503,-103.149
1305,709,62.297,-102.916
1305,3835,62.11,-102.485
1306,589,61.214,-99.758
1306,2515,61.686,-100.64
1306,3476,61.898,-100.655
1306,4936,62.71,-102.059
1307,3757,63.574,-101.61
1307,4277,62.694,-100.28
1308,681,61.679,-97.481
1308,2173,63.849,-100.474
1309,2178,64.637,-99.825
