Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.125
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7078.000000000004,0.010000000000000437,67.0,0.0,0.0,0.0
1,7078.000000000003,0.010000000000000177,67.0,359.9996869420309,359.99990519651914,0.6195517026432229
2,7078.000000000005,0.010000000000000576,67.0,359.9993738817334,359.99981039688276,1.2391019708471191
3,7078.000000000002,0.010000000000000196,67.0,359.9990608222121,359.99971559340185,1.8586493703545277
4,7077.999999999999,0.010000000000000002,67.0,359.9987477631758,359.99962079184326,2.4781924672874642
5,7078.000000000003,0.010000000000000434,67.0,359.9984347038678,359.9995259902846,3.0977298283156904
6,7078.000000000001,0.010000000000000111,67.0,359.9981216448121,359.9994311880852,3.7172600208640145
7,7078.000000000005,0.01000000000000044,67.0,359.9978085854016,359.9993363866181,4.336781613279028
8,7078.000000000002,0.010000000000000358,67.0,359.9974955263514,359.999241584167,4.9562931750241805
9,7078.000000000002,0.010000000000000082,67.0,359.99718246702395,359.9991467814871,5.57579327686142
10,7078.0,0.010000000000000066,67.0,359.9968694077353,359.9990519798003,6.195280491039026
11,7078.000000000003,0.010000000000000314,67.0,359.9965563485808,359.9989571777873,6.814753391477666
12,7078.000000000002,0.010000000000000332,67.0,359.99624328933265,359.9988623755297,7.434210553948815
13,7078.000000000005,0.0100000000000006,67.0,359.9959302301917,359.99876757426676,8.053650556262417
14,7077.999999999998,0.009999999999999854,67.0,359.9956171708855,359.9986727718632,8.67307197844979
15,7078.0,0.010000000000000168,67.0,359.99530411167984,359.99857796982855,9.292473402956848
16,7078.000000000004,0.01000000000000036,67.0,359.9949910524832,359.99848316785346,9.91185341480132
17,7078.000000000003,0.01000000000000048,67.0,359.994677993294,359.998388365475,10.531210601794648
18,7078.000000000001,0.010000000000000193,67.0,359.9943649339816,359.99829356404206,11.150543554679892
19,7078.000000000005,0.010000000000000722,67.0,359.9940518748717,359.9981987619888,11.769850867349984
20,7078.000000000005,0.010000000000000552,67.0,359.9937388155848,359.9981039597928,12.389131137003952
21,7077.999999999998,0.009999999999999962,67.0,359.99342575636786,359.9980091578406,13.008382964343882
22,7078.0000000000055,0.010000000000000427,67.0,359.9931126972113,359.9979143559241,13.627604953739345
23,7077.999999999997,0.009999999999999886,67.0,359.9927996379555,359.9978195537044,14.246795713430396
24,7078.000000000001,0.010000000000000066,67.0,359.9924865788068,359.99772475202036,14.865953855669245
25,7078.000000000005,0.010000000000000588,67.0,359.99217351947294,359.9976299495775,15.485077996941529
26,7078.000000000006,0.010000000000000587,67.0,359.9918604602887,359.9975351477941,16.10416675809509
27,7078.000000000003,0.010000000000000168,67.0,359.9915474011513,359.99744034616975,16.723218764569502
