plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,6aa865bf,1,8300.0,0.1
0,0,6aa865c1,1,8330.0,0.1
0,0,6aa865b8,1,15070.0,0.092
0,0,6aa865c3,1,18720.0,0.087
0,0,6aa865c4,1,25130.0,0.079
0,0,6aa865bb,1,27060.0,0.076
0,0,6aa865b6,1,31730.0,0.07
0,0,6aa865c7,1,37580.0,0.063
0,0,6aa865b4,1,39760.0,0.06
0,0,6aa865cb,1,39890.0,0.06
0,0,6aa865b9,1,40010.0,0.06
1,0,6aa865c3,1,18720.0,0.087
1,0,6aa865c4,1,25130.0,0.079
1,0,6aa865bb,1,27060.0,0.076
1,0,6aa865b4,1,39760.0,0.06
1,0,6aa865cb,1,39890.0,0.06
1,0,6aa865b9,1,40010.0,0.06
