plan_index,t_plan,instrument,t_img
0,0.0,sar,610.0
0,0.0,sar,620.0
0,0.0,sar,800.0
0,0.0,sar,820.0
0,0.0,sar,850.0
0,0.0,sar,860.0
0,0.0,sar,900.0
0,0.0,sar,940.0
0,0.0,sar,970.0
0,0.0,sar,990.0
0,0.0,sar,1010.0
0,0.0,sar,1040.0
0,0.0,sar,1050.0
0,0.0,sar,1070.0
0,0.0,sar,1660.0
0,0.0,sar,1680.0
0,0.0,sar,1690.0
0,0.0,sar,1760.0
0,0.0,sar,1780.0
0,0.0,sar,1820.0
0,0.0,sar,1990.0
0,0.0,sar,2160.0
0,0.0,sar,6420.0
0,0.0,sar,6530.0
0,0.0,sar,6790.0
0,0.0,sar,6900.0
0,0.0,sar,6920.0
0,0.0,sar,6930.0
0,0.0,sar,6940.0
0,0.0,sar,7190.0
0,0.0,sar,7330.0
0,0.0,sar,7540.0
0,0.0,sar,7570.0
0,0.0,sar,7820.0
0,0.0,sar,7880.0
0,0.0,sar,8320.0
0,0.0,sar,8350.0
0,0.0,sar,8900.0
0,0.0,sar,9210.0
0,0.0,sar,9230.0
0,0.0,sar,12790.0
0,0.0,sar,12820.0
0,0.0,sar,12880.0
0,0.0,sar,12900.0
0,0.0,sar,12910.0
0,0.0,sar,12960.0
0,0.0,sar,12980.0
0,0.0,sar,12990.0
0,0.0,sar,13000.0
0,0.0,sar,13010.0
0,0.0,sar,13020.0
0,0.0,sar,13030.0
0,0.0,sar,13040.0
0,0.0,sar,13050.0
0,0.0,sar,13060.0
0,0.0,sar,13070.0
0,0.0,sar,13090.0
0,0.0,sar,13100.0
0,0.0,sar,13110.0
0,0.0,sar,13120.0
0,0.0,sar,13130.0
0,0.0,sar,13190.0
0,0.0,sar,13320.0
0,0.0,sar,13430.0
0,0.0,sar,14650.0
0,0.0,sar,14840.0
0,0.0,sar,14870.0
0,0.0,sar,15200.0
0,0.0,sar,15210.0
0,0.0,sar,15320.0
0,0.0,sar,18910.0
0,0.0,sar,18920.0
0,0.0,sar,18960.0
0,0.0,sar,19020.0
0,0.0,sar,19030.0
0,0.0,sar,19050.0
0,0.0,sar,19060.0
0,0.0,sar,19070.0
0,0.0,sar,19080.0
0,0.0,sar,19090.0
0,0.0,sar,19100.0
0,0.0,sar,19140.0
0,0.0,sar,19150.0
0,0.0,sar,19170.0
0,0.0,sar,19200.0
0,0.0,sar,19210.0
0,0.0,sar,19280.0
0,0.0,sar,19380.0
0,0.0,sar,19420.0
0,0.0,sar,23040.0
0,0.0,sar,24830.0
0,0.0,sar,24840.0
0,0.0,sar,24850.0
0,0.0,sar,24880.0
0,0.0,sar,25130.0
0,0.0,sar,25190.0
0,0.0,sar,25200.0
0,0.0,sar,25270.0
0,0.0,sar,25280.0
0,0.0,sar,25290.0
0,0.0,sar,25300.0
0,0.0,sar,25310.0
0,0.0,sar,25320.0
0,0.0,sar,25350.0
0,0.0,sar,25490.0
0,0.0,sar,25500.0
0,0.0,sar,25520.0
0,0.0,sar,25530.0
0,0.0,sar,25540.0
0,0.0,sar,25560.0
0,0.0,sar,25580.0
0,0.0,sar,25590.0
0,0.0,sar,25600.0
0,0.0,sar,25610.0
0,0.0,sar,25630.0
