t,x_pos,y_pos,z_pos,x_vel,y_vel,z_vel,attitude,status
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MESSAGING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,SENSING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,MANEUVERING
0.0,7007.22,0.0,0.0,-0.0,2.962,6.977,0.0,LISTENING
32.84,7002.849,97.065,228.968,-0.266,2.96,6.973,32.84,MANEUVERING
