Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,2529.9310663027472,-6291.502055417775,2249.288810565836,3.6443164698832575,-0.8598039767109016,-6.422450873145093
1,2566.182173540246,-6299.766071675002,2184.975944135495,3.6164763184358453,-0.79104868764868,-6.44667136611933
2,2602.1530222229853,-6307.342684077499,2120.4245260490734,3.58824501229706,-0.7222139288842264,-6.470185525503232
3,2637.8397219324065,-6314.231133350221,2055.6416277838885,3.5596256276603833,-0.6533070139417911,-6.492991002732907
4,2673.238413187117,-6320.430733315782,1990.634343932002,3.5306212781305106,-0.5843352605728034,-6.515085520999166
5,2708.345267814896,-6325.940870933645,1925.4097914823585,3.501235114418959,-0.515305990112966,-6.536466875385162
6,2743.156489321581,-6330.761006332907,1859.9751091016653,3.47147032403803,-0.4462265268405201,-6.55713293299927
7,2777.6683132569965,-6334.890672838669,1794.3374564137953,3.4413301309930264,-0.37710419733534106,-6.577081633103361
8,2811.8770075777365,-6338.32947699204,1728.5040132780014,3.410817795472894,-0.30794632983928594,-6.5963109872363255
9,2845.778873006821,-6341.0770985637,1662.4819790660065,3.3799366135391553,-0.23876025361744424,-6.614819079333017
10,2879.3702433903222,-6343.133290561134,1596.2785719377594,3.3486899168132207,-0.16955329832042842,-6.63260406583858
11,2912.6474860507647,-6344.497879229481,1529.901028116222,3.3170810721621073,-0.10033279334780576,-6.649664175818142
12,2945.607002137432,-6345.1707640460245,1463.356601160999,3.285113481382491,-0.031106067212406607,-6.665997711062021
13,2978.2452269734804,-6345.151917708344,1396.652561240984,3.252790580883196,0.03811955309420045,-6.681603046186316
14,3010.558630399904,-6344.441386116121,1329.7961944059825,3.220115841366059,0.10733674273532601,-6.696478628729038
15,3042.543717116275,-6343.039288346643,1262.7948018573877,3.1870927675052227,0.1765381796616683,-6.710622979241701
16,3074.197027018258,-6340.9458166239565,1195.6556992180592,3.1537248976248407,0.24571654524284936,-6.724034691376468
17,3105.5151355319213,-6338.161236281754,1128.3862158012553,3.1200158033751917,0.31486452489796535,-6.736712431968818
18,3136.4946539448297,-6334.685885719933,1060.9936938787557,3.085969089407256,0.3839748087250705,-6.748654941115782
19,3167.132229733797,-6330.52017635489,993.4854879483119,3.051588393045707,0.45304009212970753,-6.759861032249757
20,3197.424546889434,-6325.6645925635385,925.8689640003075,3.0168773839603475,0.5220530764524228,-6.770329592207913
21,3227.368326237397,-6320.119691621041,858.1514987837413,2.9818397638359935,0.5910064695953183,-6.780059581297213
22,3256.960325756267,-6313.886103632324,790.3404790716887,2.946479266040801,0.6598929866475954,-6.789050033355052
23,3286.197340892205,-6306.964531457308,722.4433009260061,2.91079965529308,0.728705350510095,-6.797300055805543
24,3315.0762048701718,-6299.3557506299285,654.4673689616762,2.8748047273265023,0.7974362925189618,-6.804808829711452
25,3343.5937890018886,-6291.060609270916,586.4200956104938,2.8384983085538393,0.8660785530682159,-6.811575609821784
26,3371.747002990342,-6282.080027994368,518.3089003844216,2.801884255729094,0.9346248822314842,-6.817599724615065
27,3399.532795230954,-6272.414999808113,450.1412091384814,2.7649664556081377,1.0030680403827064,-6.822880576338302
28,3426.94815310937,-6262.066590007866,381.9244533332502,2.7277488246077954,1.071400798815918,-6.827417641041612
29,3453.990103295774,-6251.035936065219,313.6660692970953,2.6902353084633908,1.1396159403640855,-6.831210468608595
30,3480.6557120358093,-6239.32424750943,245.37349748811263,2.652429881884764,1.2077062600170165,-6.834258682782376
31,3506.9420854380814,-6226.93280580305,177.0541817557294,2.614336548210725,1.2756645655383547,-6.836561981187384
32,3532.8463697581383,-6213.862964211391,108.71556860229401,2.575959339061999,1.3434836780816304,-6.838120135346848
33,3558.3657516790186,-6200.116147665853,40.36510644433568,2.5373023139926265,1.4111564328053783,-6.838932990696002
