Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7078.000000000007,0.00999999999999926,67.0,119.99999999999999,0.0,159.9999999999982
1,7078.0000000000055,0.009999999999999109,67.0,119.99968694078123,359.99990519651914,160.5959624118892
2,7078.000000000008,0.009999999999999171,67.0,119.99937388156243,359.99981039688276,161.19188324588103
3,7078.000000000005,0.009999999999999357,67.0,119.99906082234368,359.9997155946833,161.78776373609392
4,7078.000000000003,0.009999999999999377,67.0,119.99874776312491,359.9996207908821,162.38360512052233
5,7078.000000000005,0.009999999999999152,67.0,119.99843470390614,359.9995259902846,162.97940864094156
6,7078.000000000004,0.009999999999999678,67.0,119.99812164468736,359.9994311868037,163.5751755427948
7,7078.000000000003,0.009999999999999353,67.0,119.99780858546859,359.9993363871674,164.17090707509158
8,7078.0000000000055,0.009999999999999426,67.0,119.99749552624984,359.999241584167,164.76660449020284
9,7078.000000000002,0.009999999999999808,67.0,119.99718246703104,359.9991467814871,165.362269043839
10,7078.0000000000055,0.009999999999999157,67.0,119.99686940781227,359.9990519805692,165.95790199486612
11,7078.000000000004,0.009999999999999539,67.0,119.99655634859351,359.99895717813683,166.55350460518417
12,7078.000000000005,0.009999999999999464,67.0,119.99624328937475,359.99886237585,167.14907813963825
13,7078.000000000005,0.009999999999999683,67.0,119.99593023015596,359.99876757397107,167.7446238658699
14,7078.000000000004,0.009999999999999289,67.0,119.9956171709372,359.9986727718632,168.34014305421053
15,7078.000000000003,0.009999999999999532,67.0,119.99530411171843,359.9985779695723,168.93563697751273
16,7078.0000000000055,0.009999999999999608,67.0,119.99499105249967,359.99848316737285,169.5311069110831
17,7078.000000000001,0.00999999999999979,67.0,119.99467799328087,359.9983883659273,170.1265541325622
18,7078.0000000000055,0.00999999999999942,67.0,119.99436493406212,359.99829356404206,170.72197992173295
19,7078.000000000004,0.009999999999999476,67.0,119.99405187484335,359.99819876178645,171.31738556046466
20,7078.000000000006,0.009999999999999084,67.0,119.99373881562457,359.998103959985,171.91277233255616
21,7078.0000000000055,0.009999999999999305,67.0,119.9934257564058,359.9980091578406,172.50814152360383
22,7078.000000000005,0.00999999999999933,67.0,119.99311269718703,359.9979143557493,173.10349442094216
23,7078.000000000004,0.009999999999999634,67.0,119.99279963796828,359.9978195537044,173.698832313407
24,7078.000000000004,0.009999999999999393,67.0,119.99248657874948,359.99772475202036,174.29415649134083
25,7078.000000000004,0.009999999999999452,67.0,119.99217351953071,359.9976299495775,174.8894682463416
26,7078.0000000000055,0.009999999999999384,67.0,119.99186046031195,359.9975351482377,175.48476887123473
27,7078.000000000008,0.009999999999999013,67.0,119.99154740109316,359.99744034602736,176.0800596599205
28,7078.000000000005,0.009999999999999452,67.0,119.9912343418744,359.9973455437262,176.67534190722094
29,7078.000000000006,0.009999999999999275,67.0,119.99092128265563,359.99725074187404,177.27061690878614
30,7078.000000000006,0.00999999999999924,67.0,119.99060822343687,359.9971559397851,177.8658859609778
31,7078.000000000006,0.009999999999999284,67.0,119.99029516421808,359.9970611378544,178.461150360695
32,7078.000000000004,0.009999999999999558,67.0,119.98998210499931,359.99696633570665,179.0564114053211
33,7078.000000000005,0.009999999999999547,67.0,119.98966904578056,359.9968715339441,179.65167039252347
34,7078.000000000006,0.009999999999999263,67.0,119.98935598656176,359.99677673185437,180.24692862019796
35,7078.000000000004,0.009999999999999518,67.0,119.98904292734301,359.99668192979493,180.84218738631137
36,7078.0000000000055,0.009999999999999369,67.0,119.98872986812424,359.9965871278701,181.437447988751
37,7078.0000000000055,0.009999999999999287,67.0,119.98841680890547,359.9964923256534,182.03271172524288
38,7078.000000000006,0.009999999999999221,67.0,119.98810374968669,359.99639752367364,182.62797989323667
39,7078.0000000000055,0.009999999999999332,67.0,119.98779069046792,359.99630272171544,183.22325378971888
40,7078.000000000001,0.009999999999999653,67.0,119.98747763124915,359.9962079197772,183.81853471113914
41,7078.000000000002,0.009999999999999695,67.0,119.9871645720304,359.9961131179513,184.41382395330055
42,7078.000000000002,0.009999999999999669,67.0,119.9868515128116,359.9960183158635,185.0091228111532
