Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7077.999999999996,0.009999999999999967,67.0,119.99999999999999,8.537736462515939e-07,279.9999999999985
1,7077.999999999992,0.009999999999998989,67.0,119.99968694078123,359.9999060538577,280.609519135384
2,7077.999999999998,0.00999999999999913,67.0,119.99937388156243,359.99981125036066,281.21916552762985
3,7077.999999999996,0.010000000000000852,67.0,119.99906082234368,359.9997164468745,281.82893895561585
4,7077.999999999995,0.00999999999999995,67.0,119.99874776312491,359.99962164628084,282.4388391835782
5,7078.000000000003,0.010000000000000077,67.0,119.99843470390614,359.9995268437599,283.04886596106445
6,7077.999999999995,0.010000000000000873,67.0,119.99812164468736,359.9994320415602,283.6590190229483
7,7077.999999999995,0.010000000000000045,67.0,119.99780858546859,359.999337238994,284.2692980894718
8,7077.999999999998,0.010000000000000052,67.0,119.99749552624984,359.9992424376422,284.8797028662129
9,7078.0,0.01000000000000015,67.0,119.99718246703104,359.9991476353892,285.49023304411554
10,7077.999999999996,0.009999999999999105,67.0,119.99686940781227,359.99905283327524,286.1008882995054
11,7077.999999999998,0.00999999999999924,67.0,119.99655634859351,359.998958031612,286.7116682941063
12,7077.999999999997,0.010000000000000913,67.0,119.99624328937475,359.9988632293251,287.3225726750466
13,7078.000000000002,0.010000000000000151,67.0,119.99593023015596,359.9987684274462,287.93360107490264
14,7077.999999999999,0.010000000000000146,67.0,119.9956171709372,359.99867362561304,288.544753111678
15,7077.999999999999,0.010000000000000037,67.0,119.99530411171843,359.9985788235601,289.1560283888766
16,7078.0,0.010000000000000103,67.0,119.99499105249967,359.9984840220498,289.76742649549334
17,7077.999999999999,0.010000000000000026,67.0,119.99467799328087,359.9983892196288,290.3789470060499
18,7077.999999999997,0.010000000000000085,67.0,119.99436493406212,359.9982944179446,290.99058948062935
19,7077.999999999997,0.010000000000000744,67.0,119.99405187484335,359.9981996156664,291.6023534649006
20,7078.000000000002,0.010000000000000162,67.0,119.99373881562457,359.9981048134602,292.21423849015997
21,7077.999999999998,0.010000000000000881,67.0,119.9934257564058,359.9980100114988,292.8262440733401
22,7078.000000000003,0.009999999999999423,67.0,119.99311269718703,359.99791520974884,293.43836971709896
23,7077.999999999999,0.010000000000000099,67.0,119.99279963796828,359.99782040768116,294.05061490978414
24,7077.999999999998,0.01000000000000083,67.0,119.99248657874948,359.99772560581613,294.662979125546
25,7077.999999999997,0.009999999999999893,67.0,119.99217351953071,359.9976308036679,295.27546182434156
26,7078.000000000001,0.010000000000000052,66.99999999999999,119.99186046031195,359.997536001713,295.88806245198134
27,7077.999999999995,0.009999999999999946,67.0,119.99154740109316,359.99744119964504,296.5007804401718
28,7077.999999999999,0.009999999999999322,67.0,119.9912343418744,359.9973463974761,297.11361520659534
29,7077.999999999998,0.009999999999999102,67.0,119.99092128265563,359.99725159574706,297.72656615491167
30,7078.000000000001,0.010000000000000186,67.0,119.99060822343687,359.99715679351664,298.33963267485103
31,7077.999999999996,0.009999999999999943,67.0,119.99029516421808,359.99706199157765,298.9528141422489
32,7078.000000000004,0.010000000000000325,67.0,119.98998210499931,359.9969671896626,299.5661099191122
33,7077.999999999999,0.01000000000000092,67.0,119.98966904578056,359.9968723876524,300.1795193536512
34,7077.999999999998,0.009999999999999974,67.0,119.98935598656176,359.9967775855557,300.7930417803905
35,7077.999999999996,0.010000000000000103,67.0,119.98904292734301,359.9966827837096,301.4066765201723
36,7077.999999999998,0.009999999999999256,66.99999999999999,119.98872986812424,359.996587981559,302.02042288026803
37,7077.999999999999,0.009999999999999457,67.0,119.98841680890547,359.9964931797521,302.6342801544071
38,7078.0,0.010000000000000118,67.0,119.98810374968669,359.9963983775536,303.2482476228742
39,7077.999999999998,0.010000000000000153,67.0,119.98779069046792,359.99630357558505,303.86232455256703
40,7077.9999999999945,0.009999999999999622,67.0,119.98747763124915,359.99620877363697,304.47651019706535
41,7078.000000000002,0.010000000000000167,67.0,119.9871645720304,359.99611397152034,305.0908037967123
42,7077.999999999998,0.009999999999999997,67.0,119.9868515128116,359.99601916952184,305.7052045786749
