t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
610.0,0,3798,34.174,-85.753,sar,1.0,1,0
610.0,0,3798,34.174,-85.753,sar,1.338888888888889,0,0
610.0,0,3798,34.174,-85.753,visual,1.0,1,0
610.0,0,3798,34.174,-85.753,visual,1.338888888888889,0,0
620.0,0,4311,35.002,-85.618,sar,1.0,1,0
620.0,0,4311,35.002,-85.618,sar,1.3444444444444446,0,0
620.0,0,4311,35.002,-85.618,visual,1.0,1,0
620.0,0,4311,35.002,-85.618,visual,1.3444444444444446,0,0
800.0,0,2495,44.273,-78.749,sar,1.0,1,0
800.0,0,2495,44.273,-78.749,sar,1.4444444444444444,0,0
800.0,0,2495,44.273,-78.749,visual,1.0,1,0
800.0,0,2495,44.273,-78.749,visual,1.4444444444444444,0,0
820.0,0,3859,45.416,-77.79,sar,1.0,1,0
820.0,0,3859,45.416,-77.79,sar,1.4555555555555555,0,0
820.0,0,3859,45.416,-77.79,visual,1.0,1,0
820.0,0,3859,45.416,-77.79,visual,1.4555555555555555,0,0
850.0,0,2417,47.147,-76.627,sar,1.0,1,0
850.0,0,2417,47.147,-76.627,sar,1.4722222222222223,0,0
850.0,0,2417,47.147,-76.627,visual,1.0,1,0
850.0,0,2417,47.147,-76.627,visual,1.4722222222222223,0,0
860.0,0,394,47.311,-76.472,sar,1.0,1,0
860.0,0,394,47.311,-76.472,sar,1.4777777777777779,0,0
860.0,0,394,47.311,-76.472,visual,1.0,1,0
860.0,0,394,47.311,-76.472,visual,1.4777777777777779,0,0
900.0,0,2027,49.281,-74.149,sar,1.0,1,0
900.0,0,2027,49.281,-74.149,sar,1.5,0,0
900.0,0,2027,49.281,-74.149,visual,1.0,1,0
900.0,0,2027,49.281,-74.149,visual,1.5,0,0
940.0,0,3582,51.293,-72.349,sar,1.0,1,0
940.0,0,3582,51.293,-72.349,sar,1.5222222222222221,0,0
940.0,0,3582,51.293,-72.349,visual,1.0,1,0
940.0,0,3582,51.293,-72.349,visual,1.5222222222222221,0,0
970.0,0,4848,52.877,-70.272,sar,1.0,1,0
970.0,0,4848,52.877,-70.272,sar,1.5388888888888888,0,0
970.0,0,4848,52.877,-70.272,visual,1.0,1,0
970.0,0,4848,52.877,-70.272,visual,1.5388888888888888,0,0
990.0,0,1017,53.659,-68.763,sar,1.0,1,0
990.0,0,1017,53.659,-68.763,sar,1.55,0,0
990.0,0,1017,53.659,-68.763,visual,1.0,1,0
990.0,0,1017,53.659,-68.763,visual,1.55,0,0
1010.0,0,1698,54.825,-67.749,sar,1.0,1,0
1010.0,0,1698,54.825,-67.749,sar,1.5611111111111111,0,0
1010.0,0,1698,54.825,-67.749,visual,1.0,1,0
1010.0,0,1698,54.825,-67.749,visual,1.5611111111111111,0,0
1040.0,0,3217,56.032,-65.493,sar,1.0,1,0
1040.0,0,3217,56.032,-65.493,sar,1.5777777777777777,0,0
1040.0,0,3217,56.032,-65.493,visual,1.0,1,0
1040.0,0,3217,56.032,-65.493,visual,1.5777777777777777,0,0
1050.0,0,4460,56.428,-64.498,sar,1.0,1,0
1050.0,0,4460,56.428,-64.498,sar,1.5833333333333335,0,0
1050.0,0,4460,56.428,-64.498,visual,1.0,1,0
1050.0,0,4460,56.428,-64.498,visual,1.5833333333333335,0,0
1070.0,0,4670,57.116,-62.962,sar,1.0,1,0
1070.0,0,4670,57.116,-62.962,sar,1.5944444444444446,0,0
1070.0,0,4670,57.116,-62.962,visual,1.0,1,0
1070.0,0,4670,57.116,-62.962,visual,1.5944444444444446,0,0
1660.0,0,1414,64.083,11.631,sar,1.0,1,0
1660.0,0,1414,64.083,11.631,sar,1.9222222222222223,0,0
1660.0,0,1414,64.083,11.631,visual,1.0,1,0
1660.0,0,1414,64.083,11.631,visual,1.9222222222222223,0,0
1680.0,0,1669,63.772,13.067,sar,1.0,1,0
1680.0,0,1669,63.772,13.067,sar,1.9333333333333333,0,0
1680.0,0,1669,63.772,13.067,visual,1.0,1,0
1680.0,0,1669,63.772,13.067,visual,1.9333333333333333,0,0
1690.0,0,3692,63.548,14.284,sar,1.0,1,0
1690.0,0,3692,63.548,14.284,sar,1.9388888888888889,0,0
1690.0,0,3692,63.548,14.284,visual,1.0,1,0
