Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.05
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7077.999999999996,0.009999999999999653,0.0,0.0,0.0,359.00000000000045
1,7077.9999999999945,0.00999999999999965,0.0,0.0,0.0008012141425960909,359.62058990169663
2,7077.9999999999945,0.009999999999999613,0.0,0.0,0.001602427830340764,0.24118068479438717
3,7077.999999999995,0.009999999999999686,0.0,0.0,0.0024036416697939583,0.8617709076077167
4,7077.999999999996,0.009999999999999856,0.0,0.0,0.0032048556609948786,1.4823591285149875
5,7077.999999999994,0.009999999999999743,0.0,0.0,0.004006069622026429,2.102943906161057
6,7077.999999999999,0.010000000000000007,0.0,0.0,0.004807283492275694,2.723523799635316
7,7077.999999999993,0.009999999999999443,0.0,0.0,0.005608497440741225,3.3440973686650217
8,7078.000000000001,0.01000000000000036,0.0,0.0,0.00640971132449656,3.964663173797614
9,7078.0,0.010000000000000097,0.0,0.0,0.007210925266329137,4.585219776593023
10,7077.999999999997,0.009999999999999822,0.0,0.0,0.008012139248948957,5.205765739805237
11,7077.999999999994,0.009999999999999582,0.0,0.0,0.008813353137306454,5.826299627573186
12,7077.999999999998,0.009999999999999913,0.0,0.0,0.009614567030919402,6.446820005605623
13,7077.999999999999,0.010000000000000082,0.0,0.0,0.010415780928713606,7.067325441368223
14,7077.999999999998,0.009999999999999985,0.0,0.0,0.011216994894917348,7.6878145042674655
15,7077.999999999996,0.00999999999999988,0.0,0.0,0.012018208794685554,8.308285765838601
16,7077.999999999997,0.009999999999999848,0.0,0.0,0.012819422697478208,8.928737799929568
17,7077.9999999999945,0.009999999999999613,0.0,0.0,0.013620636629662708,9.549169182886379
18,7077.999999999998,0.009999999999999988,0.0,0.0,0.014421850561212323,10.169578493734807
19,7077.999999999998,0.009999999999999966,0.0,0.0,0.015223064468430001,10.789964314370762
20,7077.999999999999,0.010000000000000123,0.0,0.0,0.016024278400599515,11.41032522973604
21,7077.9999999999945,0.009999999999999567,0.0,0.0,0.016825492310978882,12.03065982800569
22,7077.999999999996,0.009999999999999749,0.0,0.0,0.017626706202685482,12.650966700767707
23,7077.999999999998,0.009999999999999903,0.0,0.0,0.018427920157412767,13.271244443208277
